playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8476914,2022,Joonas Korpisalo,LAK,G,5on5,39,106475.0,84.01,66.0,1755.0,62.18,91.0,218.62,260.0,924.44,928.0,28.06,25.0,503.53,390.0,374.3,441.0,80.23,914.0,267.0,92.0,25.79,32.84,25.38,27.0,26.0,13.0,482.0,0.0,0.0
8476914,2022,Joonas Korpisalo,LAK,G,4on5,39,10587.0,17.99,23.0,291.0,15.59,18.0,35.72,44.0,171.31,169.0,1.02,0.0,105.38,83.0,53.73,60.0,17.26,173.0,41.0,20.0,3.53,4.58,9.89,4.0,4.0,15.0,57.0,0.0,0.0
8476914,2022,Joonas Korpisalo,LAK,G,5on4,39,9262.0,4.4,5.0,51.0,1.93,3.0,4.69,1.0,34.84,40.0,3.9,3.0,10.63,5.0,22.14,30.0,4.29,25.0,12.0,8.0,0.77,1.51,2.12,0.0,1.0,4.0,6.0,0.0,0.0
8479292,2022,Charlie Lindgren,WSH,G,other,31,2773.0,4.5,6.0,68.0,2.51,1.0,7.25,5.0,38.89,40.0,0.98,1.0,20.02,18.0,16.6,22.0,4.39,33.0,16.0,3.0,1.27,1.99,1.23,0.0,3.0,3.0,16.0,0.0,0.0
8479292,2022,Charlie Lindgren,WSH,G,all,31,101524.0,82.08,86.0,1610.0,58.56,59.0,196.13,210.0,859.29,853.0,30.46,21.0,467.41,358.0,347.01,446.0,79.2,824.0,276.0,79.0,24.04,33.21,24.83,38.0,24.0,24.0,431.0,0.0,0.0
8479292,2022,Charlie Lindgren,WSH,G,5on5,31,83681.0,59.76,66.0,1305.0,45.3,44.0,162.38,179.0,686.04,681.0,24.43,13.0,375.11,278.0,279.11,360.0,58.05,677.0,215.0,52.0,19.95,25.89,13.92,35.0,21.0,10.0,361.0,0.0,0.0
8479292,2022,Charlie Lindgren,WSH,G,4on5,31,6782.0,14.93,13.0,200.0,9.5,14.0,23.12,22.0,109.79,108.0,0.71,0.0,64.71,53.0,35.09,46.0,13.86,94.0,37.0,20.0,2.06,4.31,8.55,3.0,0.0,10.0,49.0,0.0,0.0
8479292,2022,Charlie Lindgren,WSH,G,5on4,31,8288.0,2.7,1.0,33.0,1.16,0.0,3.14,3.0,23.08,23.0,4.27,7.0,6.92,8.0,15.46,18.0,2.7,19.0,7.0,4.0,0.68,0.9,1.12,0.0,0.0,1.0,3.0,0.0,0.0
8476316,2022,Laurent Brossoit,VGK,G,other,11,1197.0,2.55,3.0,43.0,1.75,1.0,4.36,2.0,23.37,26.0,0.67,1.0,12.18,11.0,8.45,13.0,2.46,20.0,8.0,2.0,0.86,1.05,0.64,1.0,2.0,0.0,13.0,0.0,0.0
8476316,2022,Laurent Brossoit,VGK,G,all,11,38162.0,28.89,23.0,663.0,22.54,20.0,81.5,61.0,341.62,317.0,10.8,11.0,188.08,173.0,136.87,178.0,27.96,367.0,78.0,24.0,10.83,9.88,8.18,8.0,11.0,4.0,194.0,0.0,0.0
8476316,2022,Laurent Brossoit,VGK,G,5on5,11,32298.0,20.47,15.0,535.0,17.32,17.0,69.19,53.0,276.93,246.0,8.58,9.0,151.29,136.0,113.61,149.0,20.03,305.0,60.0,16.0,8.78,7.65,4.04,6.0,7.0,2.0,154.0,0.0,0.0
8476316,2022,Laurent Brossoit,VGK,G,4on5,11,2297.0,5.15,4.0,78.0,3.19,2.0,7.31,6.0,36.91,40.0,0.11,0.0,23.26,23.0,11.96,14.0,4.75,38.0,9.0,5.0,1.01,0.98,3.16,1.0,1.0,2.0,26.0,0.0,0.0
8476316,2022,Laurent Brossoit,VGK,G,5on4,11,2370.0,0.72,1.0,7.0,0.27,0.0,0.65,0.0,4.41,5.0,1.44,1.0,1.35,3.0,2.86,2.0,0.71,4.0,1.0,1.0,0.17,0.2,0.35,0.0,1.0,0.0,1.0,0.0,0.0
8475789,2022,Jack Campbell,EDM,G,other,36,2595.0,6.31,3.0,69.0,2.89,3.0,6.95,11.0,38.06,43.0,0.8,1.0,22.23,18.0,11.23,15.0,5.83,25.0,18.0,8.0,0.92,2.05,3.34,0.0,1.0,2.0,18.0,0.0,0.0
8475789,2022,Jack Campbell,EDM,G,all,36,121583.0,96.72,115.0,1779.0,67.76,82.0,233.74,237.0,996.22,1027.0,37.26,36.0,549.23,452.0,393.2,465.0,93.02,1019.0,254.0,101.0,31.16,30.7,34.86,41.0,34.0,40.0,405.0,2.0,1.0
8475789,2022,Jack Campbell,EDM,G,5on5,36,98273.0,63.88,82.0,1378.0,50.0,69.0,187.58,181.0,766.82,790.0,29.28,29.0,420.89,357.0,312.41,355.0,61.79,813.0,186.0,61.0,24.45,22.66,16.77,37.0,27.0,18.0,318.0,2.0,1.0
8475789,2022,Jack Campbell,EDM,G,4on5,36,11051.0,23.28,26.0,285.0,13.28,7.0,33.46,41.0,160.34,164.0,1.35,0.0,95.96,69.0,50.83,74.0,22.33,153.0,40.0,29.0,4.7,4.82,13.76,1.0,6.0,19.0,63.0,0.0,0.0
8475789,2022,Jack Campbell,EDM,G,5on4,36,9664.0,1.48,2.0,30.0,0.82,0.0,2.74,1.0,18.76,19.0,5.39,6.0,6.01,6.0,14.35,16.0,1.47,22.0,2.0,2.0,0.71,0.19,0.58,1.0,0.0,1.0,4.0,0.0,0.0
8475683,2022,Sergei Bobrovsky,FLA,G,other,50,5392.0,14.54,14.0,159.0,6.76,14.0,16.82,17.0,86.57,85.0,1.6,1.0,44.75,38.0,27.08,29.0,12.99,64.0,31.0,18.0,2.41,4.26,7.87,5.0,3.0,6.0,46.0,0.0,0.0
8475683,2022,Sergei Bobrovsky,FLA,G,all,50,170062.0,151.2,145.0,2608.0,104.48,150.0,345.25,306.0,1470.06,1466.0,55.84,43.0,793.93,608.0,572.83,748.0,141.95,1434.0,412.0,172.0,39.96,51.26,59.97,48.0,46.0,51.0,590.0,2.0,1.0
8475683,2022,Sergei Bobrovsky,FLA,G,5on5,50,133974.0,100.31,91.0,1976.0,76.16,111.0,273.77,244.0,1120.05,1103.0,43.04,31.0,606.36,461.0,447.15,588.0,96.13,1125.0,314.0,103.0,31.77,38.76,29.77,36.0,35.0,20.0,434.0,2.0,1.0
8475683,2022,Sergei Bobrovsky,FLA,G,4on5,50,15631.0,31.6,35.0,398.0,19.14,20.0,47.87,43.0,218.81,230.0,1.67,1.0,127.97,99.0,67.92,94.0,28.2,203.0,53.0,46.0,4.53,6.44,20.62,6.0,6.0,23.0,96.0,0.0,0.0
8475683,2022,Sergei Bobrovsky,FLA,G,5on4,50,15065.0,4.75,5.0,75.0,2.42,5.0,6.78,2.0,44.64,48.0,9.53,10.0,14.85,10.0,30.68,37.0,4.61,42.0,14.0,5.0,1.25,1.8,1.7,1.0,2.0,2.0,14.0,0.0,0.0
8480042,2022,Olle Eriksson Ek,ANA,G,other,1,50.0,0.59,2.0,6.0,0.32,1.0,0.71,0.0,4.25,5.0,0.09,0.0,2.34,0.0,1.89,3.0,0.58,3.0,3.0,0.0,0.16,0.43,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8480042,2022,Olle Eriksson Ek,ANA,G,all,1,3839.0,3.26,5.0,66.0,2.71,4.0,8.13,3.0,36.3,39.0,0.91,0.0,21.79,19.0,14.89,21.0,3.17,38.0,13.0,1.0,1.39,1.58,0.28,2.0,3.0,0.0,14.0,0.0,0.0
8480042,2022,Olle Eriksson Ek,ANA,G,5on5,1,2994.0,1.93,2.0,46.0,1.82,3.0,5.87,2.0,24.24,24.0,0.62,0.0,14.88,12.0,9.66,16.0,1.89,28.0,6.0,1.0,0.92,0.73,0.28,1.0,1.0,0.0,11.0,0.0,0.0
8480042,2022,Olle Eriksson Ek,ANA,G,4on5,1,429.0,0.7,1.0,12.0,0.53,0.0,1.29,1.0,6.35,8.0,0.03,0.0,4.1,6.0,2.19,1.0,0.67,5.0,4.0,0.0,0.28,0.42,0.0,0.0,1.0,0.0,3.0,0.0,0.0
8480042,2022,Olle Eriksson Ek,ANA,G,5on4,1,366.0,0.04,0.0,2.0,0.04,0.0,0.25,0.0,1.46,2.0,0.17,0.0,0.48,1.0,1.15,1.0,0.04,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478916,2022,Joey Daccord,SEA,G,other,5,403.0,1.15,3.0,17.0,0.57,1.0,1.28,1.0,6.42,7.0,0.14,0.0,3.77,2.0,1.94,2.0,1.07,5.0,2.0,2.0,0.17,0.29,0.69,0.0,1.0,2.0,8.0,0.0,0.0
8478916,2022,Joey Daccord,SEA,G,all,5,14888.0,12.44,13.0,253.0,8.91,12.0,29.15,33.0,127.21,130.0,3.89,3.0,72.46,61.0,53.64,59.0,11.76,133.0,36.0,12.0,4.43,4.79,3.22,4.0,3.0,6.0,72.0,0.0,0.0
8478916,2022,Joey Daccord,SEA,G,5on5,5,12286.0,8.45,9.0,192.0,6.63,9.0,23.61,30.0,98.54,98.0,3.4,2.0,56.43,49.0,41.54,41.0,7.94,106.0,27.0,7.0,3.26,3.38,1.8,3.0,2.0,4.0,52.0,0.0,0.0
8478916,2022,Joey Daccord,SEA,G,4on5,5,1168.0,1.93,1.0,29.0,1.17,2.0,2.75,1.0,13.02,14.0,0.11,0.0,8.55,8.0,4.16,6.0,1.84,12.0,4.0,3.0,0.61,0.59,0.73,1.0,0.0,0.0,10.0,0.0,0.0
8478916,2022,Joey Daccord,SEA,G,5on4,5,1031.0,0.21,0.0,7.0,0.21,0.0,0.75,0.0,4.7,5.0,0.2,1.0,1.69,0.0,3.96,7.0,0.21,7.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481519,2022,Spencer Knight,FLA,G,other,21,2498.0,6.7,6.0,60.0,2.41,6.0,5.93,8.0,31.8,36.0,0.64,1.0,17.98,12.0,7.81,10.0,6.3,17.0,14.0,11.0,0.67,1.87,4.16,0.0,3.0,3.0,18.0,0.0,0.0
8481519,2022,Spencer Knight,FLA,G,all,21,70125.0,57.52,62.0,1066.0,42.22,54.0,142.25,132.0,600.04,627.0,22.89,22.0,335.49,271.0,235.44,291.0,55.0,613.0,161.0,59.0,17.43,19.66,20.43,29.0,19.0,14.0,233.0,0.0,0.0
8481519,2022,Spencer Knight,FLA,G,5on5,21,54671.0,36.62,39.0,807.0,30.36,32.0,112.26,108.0,455.14,471.0,17.61,14.0,255.33,218.0,185.26,221.0,35.52,487.0,119.0,29.0,14.01,14.43,8.18,25.0,11.0,3.0,172.0,0.0,0.0
8481519,2022,Spencer Knight,FLA,G,4on5,21,6228.0,12.71,17.0,172.0,8.67,14.0,21.51,15.0,96.55,103.0,0.58,1.0,56.29,32.0,30.64,49.0,11.69,90.0,25.0,18.0,2.35,2.89,7.47,4.0,5.0,8.0,39.0,0.0,0.0
8481519,2022,Spencer Knight,FLA,G,5on4,21,6728.0,1.3,0.0,24.0,0.7,2.0,2.28,0.0,14.98,16.0,3.99,6.0,5.26,9.0,10.93,10.0,1.29,18.0,2.0,1.0,0.34,0.33,0.63,0.0,0.0,0.0,3.0,0.0,0.0
8477180,2022,Aaron Dell,SJS,G,other,4,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477180,2022,Aaron Dell,SJS,G,all,4,11957.0,11.07,9.0,190.0,7.45,14.0,22.63,20.0,98.96,103.0,3.18,2.0,50.09,29.0,36.48,58.0,10.3,78.0,38.0,15.0,2.49,4.6,3.98,3.0,4.0,2.0,59.0,0.0,0.0
8477180,2022,Aaron Dell,SJS,G,5on5,4,10066.0,8.8,7.0,152.0,5.75,11.0,19.04,17.0,80.44,86.0,2.79,2.0,40.52,24.0,30.2,47.0,8.26,67.0,27.0,13.0,2.14,3.21,3.45,3.0,2.0,2.0,45.0,0.0,0.0
8477180,2022,Aaron Dell,SJS,G,4on5,4,1193.0,2.01,2.0,31.0,1.58,3.0,3.3,3.0,16.29,16.0,0.08,0.0,8.94,5.0,4.65,8.0,1.77,10.0,9.0,2.0,0.29,1.19,0.53,0.0,2.0,0.0,10.0,0.0,0.0
8477180,2022,Aaron Dell,SJS,G,5on4,4,547.0,0.27,0.0,7.0,0.12,0.0,0.3,0.0,2.23,1.0,0.23,0.0,0.63,0.0,1.63,3.0,0.27,1.0,2.0,0.0,0.07,0.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8480193,2022,Daniil Tarasov,CBJ,G,other,17,712.0,1.75,2.0,27.0,1.18,2.0,2.7,1.0,14.21,12.0,0.53,0.0,8.47,8.0,5.38,7.0,1.69,11.0,8.0,1.0,0.48,0.85,0.41,0.0,1.0,1.0,7.0,0.0,0.0
8480193,2022,Daniil Tarasov,CBJ,G,all,17,52448.0,49.68,57.0,1009.0,38.91,58.0,127.41,115.0,539.08,528.0,14.72,16.0,300.73,248.0,206.63,250.0,47.68,531.0,168.0,42.0,16.31,20.63,12.75,24.0,20.0,13.0,268.0,0.0,0.0
8480193,2022,Daniil Tarasov,CBJ,G,5on5,17,45171.0,40.19,46.0,872.0,32.4,51.0,112.84,103.0,464.46,462.0,12.12,15.0,258.74,213.0,180.76,215.0,38.66,468.0,141.0,31.0,14.15,17.44,8.6,23.0,17.0,6.0,232.0,0.0,0.0
8480193,2022,Daniil Tarasov,CBJ,G,4on5,17,3521.0,6.65,8.0,97.0,4.91,5.0,10.95,11.0,52.44,48.0,0.41,1.0,31.34,24.0,15.35,22.0,6.29,46.0,17.0,8.0,1.55,2.01,3.1,1.0,2.0,5.0,26.0,0.0,0.0
8480193,2022,Daniil Tarasov,CBJ,G,5on4,17,3044.0,1.1,1.0,13.0,0.42,0.0,0.92,0.0,7.97,6.0,1.66,0.0,2.18,3.0,5.13,6.0,1.04,6.0,2.0,2.0,0.13,0.32,0.64,0.0,0.0,1.0,3.0,0.0,0.0
8471418,2022,Anton Khudobin,CHI,G,other,1,38.0,0.06,0.0,1.0,0.04,0.0,0.14,1.0,0.77,1.0,0.02,0.0,0.39,0.0,0.36,0.0,0.06,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471418,2022,Anton Khudobin,CHI,G,all,1,3600.0,3.34,6.0,55.0,2.2,2.0,6.33,5.0,29.28,28.0,0.97,0.0,16.95,13.0,12.21,16.0,3.27,29.0,9.0,4.0,1.19,1.04,1.11,2.0,2.0,2.0,13.0,0.0,0.0
8471418,2022,Anton Khudobin,CHI,G,5on5,1,2669.0,2.39,4.0,39.0,1.49,2.0,4.86,4.0,21.23,20.0,0.71,0.0,11.97,9.0,8.61,11.0,2.37,21.0,6.0,3.0,0.74,0.75,0.9,1.0,2.0,1.0,9.0,0.0,0.0
8471418,2022,Anton Khudobin,CHI,G,4on5,1,331.0,0.73,2.0,12.0,0.55,0.0,0.98,0.0,5.5,5.0,0.0,0.0,3.74,4.0,1.82,2.0,0.69,4.0,3.0,1.0,0.23,0.29,0.21,1.0,0.0,1.0,4.0,0.0,0.0
8471418,2022,Anton Khudobin,CHI,G,5on4,1,562.0,0.16,0.0,3.0,0.13,0.0,0.35,0.0,1.78,2.0,0.24,0.0,0.85,0.0,1.43,3.0,0.16,3.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476341,2022,Anton Forsberg,OTT,G,other,28,3346.0,8.07,2.0,76.0,3.05,5.0,7.18,5.0,40.16,38.0,0.97,2.0,22.4,28.0,11.87,11.0,5.48,31.0,9.0,14.0,1.12,1.16,5.79,1.0,0.0,1.0,22.0,0.0,0.0
8476341,2022,Anton Forsberg,OTT,G,all,28,88303.0,88.08,80.0,1511.0,58.63,82.0,187.87,166.0,825.08,817.0,25.66,26.0,445.92,369.0,321.81,409.0,82.32,800.0,216.0,115.0,23.67,26.24,38.16,25.0,22.0,33.0,380.0,2.0,1.0
8476341,2022,Anton Forsberg,OTT,G,5on5,28,68171.0,56.21,53.0,1135.0,40.87,58.0,145.8,127.0,609.72,603.0,19.54,21.0,326.92,268.0,245.83,314.0,54.21,605.0,165.0,67.0,18.3,20.01,17.9,20.0,16.0,17.0,298.0,2.0,1.0
8476341,2022,Anton Forsberg,OTT,G,4on5,28,8911.0,20.2,20.0,253.0,12.87,17.0,30.17,29.0,143.79,141.0,0.72,2.0,85.74,64.0,44.17,64.0,19.14,137.0,31.0,30.0,3.4,3.58,13.22,3.0,3.0,14.0,55.0,0.0,0.0
8476341,2022,Anton Forsberg,OTT,G,5on4,28,7875.0,2.61,3.0,37.0,1.36,2.0,3.33,3.0,24.73,28.0,4.18,1.0,7.73,6.0,17.16,18.0,2.51,22.0,8.0,3.0,0.64,1.0,0.97,1.0,2.0,0.0,4.0,0.0,0.0
8483158,2022,Matthew Berlin,EDM,G,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483158,2022,Matthew Berlin,EDM,G,all,1,146.0,0.01,0.0,2.0,0.03,0.0,0.23,0.0,0.76,1.0,0.07,0.0,0.41,0.0,0.3,1.0,0.01,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8483158,2022,Matthew Berlin,EDM,G,5on5,1,146.0,0.01,0.0,2.0,0.03,0.0,0.23,0.0,0.76,1.0,0.07,0.0,0.41,0.0,0.3,1.0,0.01,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8483158,2022,Matthew Berlin,EDM,G,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483158,2022,Matthew Berlin,EDM,G,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480843,2022,Lukas Dostal,ANA,G,other,19,1623.0,4.03,4.0,48.0,2.24,1.0,5.71,6.0,30.68,29.0,0.22,0.0,18.85,18.0,10.23,13.0,3.48,29.0,9.0,4.0,1.07,1.2,1.77,2.0,1.0,1.0,6.0,0.0,0.0
8480843,2022,Lukas Dostal,ANA,G,all,19,63763.0,66.68,67.0,1232.0,49.53,52.0,159.52,165.0,706.2,679.0,14.95,12.0,398.66,329.0,280.92,344.0,64.17,726.0,189.0,63.0,21.29,23.55,21.84,27.0,18.0,22.0,254.0,0.0,0.0
8480843,2022,Lukas Dostal,ANA,G,5on5,19,51252.0,45.12,42.0,967.0,36.22,40.0,127.39,125.0,541.03,522.0,11.84,9.0,305.45,256.0,223.35,272.0,43.89,578.0,141.0,36.0,17.39,17.58,10.14,19.0,14.0,9.0,212.0,0.0,0.0
8480843,2022,Lukas Dostal,ANA,G,4on5,19,6041.0,15.48,19.0,190.0,10.12,10.0,24.09,33.0,117.03,107.0,0.53,1.0,69.01,49.0,35.53,46.0,14.79,105.0,33.0,20.0,2.34,3.93,9.21,5.0,2.0,12.0,32.0,0.0,0.0
8480843,2022,Lukas Dostal,ANA,G,5on4,19,4847.0,2.05,2.0,27.0,0.96,1.0,2.33,1.0,17.46,21.0,2.36,2.0,5.35,6.0,11.8,13.0,2.01,14.0,6.0,3.0,0.5,0.83,0.72,1.0,1.0,0.0,4.0,0.0,0.0
8471774,2022,Alex Stalock,CHI,G,other,27,2130.0,2.4,3.0,56.0,2.46,3.0,5.87,5.0,28.06,23.0,0.57,2.0,19.61,20.0,7.64,7.0,1.84,31.0,6.0,2.0,1.04,0.82,0.55,1.0,1.0,1.0,17.0,0.0,0.0
8471774,2022,Alex Stalock,CHI,G,all,27,88520.0,71.79,74.0,1442.0,56.0,64.0,188.92,125.0,807.79,804.0,21.67,13.0,438.77,418.0,320.21,399.0,69.28,832.0,198.0,73.0,23.03,24.73,24.02,29.0,26.0,19.0,339.0,6.0,4.0
8471774,2022,Alex Stalock,CHI,G,5on5,27,73439.0,53.05,55.0,1155.0,42.32,48.0,156.2,97.0,641.62,637.0,17.59,9.0,346.26,333.0,259.03,328.0,51.76,667.0,162.0,50.0,18.98,20.23,13.84,26.0,20.0,9.0,276.0,6.0,4.0
8471774,2022,Alex Stalock,CHI,G,4on5,27,6907.0,12.61,12.0,180.0,9.49,10.0,21.75,20.0,105.28,108.0,0.65,0.0,62.6,58.0,33.35,41.0,11.99,108.0,21.0,14.0,2.23,2.51,7.87,2.0,2.0,8.0,37.0,0.0,0.0
8471774,2022,Alex Stalock,CHI,G,5on4,27,6044.0,3.14,3.0,37.0,1.33,3.0,3.68,2.0,26.0,29.0,2.77,2.0,7.36,6.0,16.77,18.0,3.1,19.0,8.0,6.0,0.57,1.07,1.5,0.0,3.0,0.0,4.0,0.0,0.0
8481692,2022,Dustin Wolf,CGY,G,other,1,94.0,0.33,0.0,2.0,0.12,0.0,0.23,1.0,1.39,1.0,0.01,0.0,0.94,1.0,0.35,0.0,0.33,1.0,0.0,1.0,0.06,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
8481692,2022,Dustin Wolf,CGY,G,all,1,3594.0,2.38,1.0,53.0,1.82,2.0,5.78,10.0,27.08,24.0,1.42,2.0,13.81,10.0,11.3,12.0,2.27,29.0,3.0,4.0,0.91,0.33,1.14,0.0,0.0,1.0,17.0,0.0,0.0
8481692,2022,Dustin Wolf,CGY,G,5on5,1,3140.0,1.63,1.0,43.0,1.33,2.0,4.69,7.0,21.34,19.0,1.32,1.0,10.17,6.0,9.43,11.0,1.56,23.0,3.0,2.0,0.81,0.33,0.49,0.0,0.0,1.0,15.0,0.0,0.0
8481692,2022,Dustin Wolf,CGY,G,4on5,1,240.0,0.04,0.0,7.0,0.3,0.0,0.77,2.0,3.42,3.0,0.02,0.0,2.54,3.0,1.25,0.0,0.04,5.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8481692,2022,Dustin Wolf,CGY,G,5on4,1,120.0,0.39,0.0,1.0,0.07,0.0,0.1,0.0,0.94,1.0,0.06,1.0,0.16,0.0,0.27,1.0,0.35,0.0,0.0,1.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0
8478039,2022,Kaapo Kahkonen,SJS,G,other,37,2012.0,3.74,8.0,65.0,2.64,2.0,6.63,8.0,33.69,37.0,0.9,0.0,19.89,18.0,12.98,11.0,3.33,32.0,11.0,4.0,1.26,1.19,1.3,3.0,4.0,1.0,18.0,0.0,0.0
8478039,2022,Kaapo Kahkonen,SJS,G,all,37,126375.0,110.42,135.0,2184.0,82.82,107.0,264.42,287.0,1149.68,1149.0,35.24,27.0,643.9,510.0,459.0,522.0,105.9,1152.0,338.0,109.0,35.13,41.45,33.84,44.0,59.0,32.0,585.0,0.0,0.0
8478039,2022,Kaapo Kahkonen,SJS,G,5on5,37,103947.0,84.61,100.0,1749.0,63.82,84.0,219.58,245.0,926.07,923.0,28.44,23.0,510.91,403.0,376.14,424.0,81.56,942.0,263.0,81.0,29.26,32.61,22.73,36.0,46.0,18.0,463.0,0.0,0.0
8478039,2022,Kaapo Kahkonen,SJS,G,4on5,37,11603.0,18.91,20.0,322.0,14.55,19.0,33.27,29.0,159.29,155.0,0.71,1.0,101.51,83.0,50.4,67.0,17.88,152.0,51.0,21.0,3.84,6.04,9.04,4.0,5.0,11.0,98.0,0.0,0.0
8478039,2022,Kaapo Kahkonen,SJS,G,5on4,37,8813.0,2.37,5.0,37.0,1.27,2.0,3.5,3.0,22.93,25.0,4.95,3.0,7.82,2.0,16.25,18.0,2.34,20.0,10.0,2.0,0.66,1.14,0.56,1.0,3.0,1.0,5.0,0.0,0.0
8482447,2022,Leevi Merilainen,OTT,G,other,2,110.0,1.6,1.0,11.0,0.81,3.0,1.94,0.0,8.78,6.0,0.0,0.0,3.97,3.0,2.33,4.0,1.23,5.0,3.0,3.0,0.32,0.36,0.93,1.0,0.0,0.0,0.0,0.0,0.0
8482447,2022,Leevi Merilainen,OTT,G,all,2,5105.0,5.32,6.0,89.0,3.57,7.0,12.83,10.0,51.8,49.0,2.03,2.0,26.66,18.0,19.8,29.0,4.74,47.0,17.0,6.0,1.49,2.06,1.77,5.0,1.0,0.0,19.0,0.0,0.0
8482447,2022,Leevi Merilainen,OTT,G,5on5,2,3942.0,2.56,2.0,61.0,2.02,3.0,8.9,8.0,32.66,33.0,1.64,1.0,17.5,13.0,12.9,19.0,2.47,33.0,10.0,2.0,0.75,1.19,0.62,1.0,1.0,0.0,16.0,0.0,0.0
8482447,2022,Leevi Merilainen,OTT,G,4on5,2,369.0,1.0,2.0,13.0,0.65,1.0,1.62,1.0,7.27,7.0,0.0,0.0,4.31,2.0,2.15,4.0,0.95,5.0,4.0,1.0,0.27,0.51,0.22,2.0,0.0,0.0,3.0,0.0,0.0
8482447,2022,Leevi Merilainen,OTT,G,5on4,2,684.0,0.16,1.0,4.0,0.1,0.0,0.37,1.0,3.1,3.0,0.39,1.0,0.87,0.0,2.42,2.0,0.1,4.0,0.0,0.0,0.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8470880,2022,Brian Elliott,TBL,G,other,22,2288.0,4.46,2.0,64.0,2.26,6.0,6.68,10.0,30.91,31.0,1.1,0.0,16.86,11.0,9.69,12.0,4.24,21.0,15.0,5.0,0.99,1.9,1.58,0.0,2.0,0.0,23.0,0.0,0.0
8470880,2022,Brian Elliott,TBL,G,all,22,79484.0,70.22,75.0,1257.0,48.66,67.0,157.36,197.0,679.82,689.0,23.32,30.0,377.42,265.0,270.38,324.0,66.33,646.0,230.0,71.0,19.98,27.79,22.45,24.0,31.0,20.0,310.0,0.0,0.0
8470880,2022,Brian Elliott,TBL,G,5on5,22,65410.0,49.49,52.0,990.0,36.69,51.0,129.04,163.0,536.01,552.0,18.18,27.0,297.54,200.0,219.08,270.0,47.07,539.0,163.0,48.0,16.14,19.65,13.7,23.0,19.0,10.0,240.0,0.0,0.0
8470880,2022,Brian Elliott,TBL,G,4on5,22,5378.0,13.95,18.0,170.0,8.59,10.0,18.64,20.0,93.22,84.0,0.74,0.0,56.48,50.0,29.22,29.0,12.71,71.0,44.0,15.0,2.39,5.28,6.28,1.0,8.0,9.0,40.0,0.0,0.0
8470880,2022,Brian Elliott,TBL,G,5on4,22,6408.0,1.95,2.0,27.0,0.92,0.0,2.49,2.0,16.53,19.0,3.08,3.0,5.31,4.0,10.79,12.0,1.94,14.0,5.0,3.0,0.41,0.64,0.9,0.0,1.0,1.0,5.0,0.0,0.0
8477424,2022,Juuse Saros,NSH,G,other,64,6280.0,16.79,18.0,199.0,7.6,7.0,18.5,9.0,105.42,101.0,2.36,6.0,57.37,56.0,37.16,46.0,14.23,64.0,60.0,17.0,2.91,7.53,6.34,4.0,8.0,6.0,58.0,0.0,0.0
