playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8476312,2022,Josh Manson,COL,D,5on5,27,24638.0,558.0,11.47,0.45,0.5,0.49,0.49,0.49,0.48,115.0,34.61,1.67,1.84,9.61,1.18,20.56,15.14,1.59,1.72,1.64,6.0,2.0,41.0,9.0,20.0,70.0,10.0,2.0,4.0,1.0,7.0,1.0,19.0,17.0,39.0,48.0,17.0,40.0,0.0,57.0,16.0,12.0,44.0,5.0,1.0,0.86,0.59,0.22,0.0,1.0,1.0,72.87,50.0,51.89,9.0,0.37,0.99,0.4,1.64,1.7,1.65,558.0,50.0,57.0,81.0,370.0,80.0,88.0,70.0,320.0,0.0,0.0,53092.0,40.0,26.0,10.0,37.0,198.46,15.37,15.11,15.93,15.65,207.0,73.0,105.0,385.0,23.0,12.0,5.0,223.0,44.0,13.0,6.57,5.25,3.54,7.0,11.0,5.0,399.95,280.0,288.71,2.6,2.71,2.71,15.25,15.69,15.51,209.01,18.56,17.58,18.15,17.19,210.0,79.0,117.0,406.0,11.0,27.0,2.0,219.0,47.0,23.0,6.33,5.99,6.25,2.0,4.0,5.0,392.99,289.0,281.33,3.04,5.33,5.33,16.27,16.02,15.71,35.93,35.75,811.0,843.0,1.96,0.03,43.0,3.0,30.0,2.0
8476312,2022,Josh Manson,COL,D,4on5,27,3253.0,76.0,11.35,0.07,0.08,0.08,0.12,0.1,0.14,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,27.0,6.0,42.0,1.0,13.0,18.0,44.0,0.0,0.0,5345.0,2.0,0.0,0.0,0.0,4.63,0.54,0.53,0.54,0.53,5.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.08,0.45,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.06,0.0,0.0,0.59,0.59,0.59,40.73,7.7,7.53,7.7,7.53,41.0,15.0,17.0,73.0,11.0,4.0,1.0,33.0,13.0,10.0,0.69,1.55,5.46,0.0,5.0,6.0,73.0,56.0,56.0,0.9,1.18,1.18,7.42,7.42,7.22,0.98,12.04,20.0,148.0,0.03,0.0,2.0,0.0,1.0,0.0
8476312,2022,Josh Manson,COL,D,5on4,27,39.0,5.0,-0.13,0.0,0.88,0.0,0.82,0.0,0.85,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.32,33.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8479523,2022,Lucas Carlsson,FLA,D,other,2,23.0,1.0,0.23,0.0,0.43,0.0,0.2,0.0,0.14,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.56,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8479523,2022,Lucas Carlsson,FLA,D,all,2,1211.0,30.0,0.6,0.53,0.66,0.7,0.6,0.58,0.6,12.0,1.98,0.07,0.12,0.56,0.07,1.29,0.89,0.07,0.08,0.08,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,4.16,3.0,3.1,1.0,0.02,0.0,0.0,0.1,0.1,0.1,30.0,4.0,1.0,4.0,21.0,2.0,6.0,5.0,17.0,0.0,0.0,5989.0,2.0,0.0,0.0,1.0,9.81,0.51,0.49,0.51,0.5,9.0,5.0,14.0,28.0,0.0,0.0,0.0,12.0,2.0,0.0,0.32,0.19,0.0,0.0,0.0,0.0,28.68,14.0,14.36,0.13,0.0,0.0,0.63,0.64,0.63,7.28,0.44,0.44,0.43,0.43,7.0,3.0,2.0,12.0,1.0,0.0,0.0,9.0,1.0,0.0,0.33,0.11,0.0,1.0,0.0,0.0,11.61,10.0,9.66,0.08,0.0,0.0,0.52,0.51,0.51,9.29,4.76,120.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0
8479523,2022,Lucas Carlsson,FLA,D,5on5,2,1170.0,28.0,0.6,0.49,0.68,0.68,0.64,0.57,0.63,12.0,1.98,0.07,0.12,0.56,0.07,1.29,0.89,0.07,0.08,0.08,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,4.16,3.0,3.1,1.0,0.02,0.0,0.0,0.1,0.1,0.1,28.0,3.0,1.0,4.0,20.0,2.0,5.0,5.0,16.0,0.0,0.0,3788.0,2.0,0.0,0.0,1.0,9.04,0.42,0.42,0.43,0.42,8.0,5.0,13.0,26.0,0.0,0.0,0.0,12.0,1.0,0.0,0.32,0.11,0.0,0.0,0.0,0.0,26.68,13.0,13.36,0.12,0.0,0.0,0.54,0.55,0.54,7.28,0.44,0.44,0.43,0.43,7.0,3.0,2.0,12.0,1.0,0.0,0.0,9.0,1.0,0.0,0.33,0.11,0.0,1.0,0.0,0.0,11.61,10.0,9.66,0.08,0.0,0.0,0.52,0.51,0.51,3.22,1.49,69.0,38.0,0.08,0.0,3.0,0.0,2.0,0.0
8479523,2022,Lucas Carlsson,FLA,D,4on5,2,18.0,1.0,0.23,1.0,0.4,1.0,0.29,1.0,0.35,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,543.0,0.0,0.0,0.0,0.0,0.78,0.08,0.08,0.08,0.08,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.09,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.79,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8479523,2022,Lucas Carlsson,FLA,D,5on4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475197,2022,Tyson Barrie,NSH,D,other,85,3466.0,44.0,23.55,0.52,0.55,0.67,0.47,0.66,0.48,147.0,12.91,1.08,1.18,2.61,0.47,9.9,4.75,1.04,1.08,1.04,1.0,4.0,18.0,2.0,11.0,31.0,6.0,1.0,1.0,0.0,5.0,0.0,8.0,5.0,17.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,16.0,4.0,0.0,0.61,0.47,0.0,1.0,0.0,0.0,31.0,20.0,20.0,0.0,0.33,0.11,0.0,1.42,1.42,1.35,44.0,18.0,5.0,3.0,18.0,7.0,6.0,9.0,22.0,0.0,0.0,4656.0,2.0,2.0,1.0,1.0,60.35,9.4,8.49,9.4,8.49,63.0,21.0,26.0,110.0,10.0,4.0,0.0,47.0,27.0,10.0,1.65,3.36,4.39,2.0,5.0,3.0,110.0,84.0,84.0,1.46,1.27,1.27,9.6,9.6,8.87,28.78,8.85,8.12,8.85,8.12,26.0,17.0,10.0,53.0,7.0,1.0,1.0,18.0,12.0,13.0,0.6,1.32,6.92,0.0,2.0,5.0,53.0,43.0,43.0,0.47,0.6,0.6,8.73,8.73,7.99,16.63,13.5,107.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0
8475197,2022,Tyson Barrie,NSH,D,all,85,100870.0,1868.0,45.32,0.58,0.49,0.53,0.48,0.53,0.47,269.0,149.61,8.95,10.98,36.73,4.79,95.86,62.69,8.44,8.87,8.36,22.0,20.0,163.0,57.0,109.0,329.0,55.0,13.0,19.0,3.0,26.0,6.0,73.0,83.0,150.0,207.0,18.0,36.0,0.0,55.0,32.0,48.0,201.0,13.0,6.0,5.09,1.59,2.27,9.0,1.0,3.0,327.7,220.0,219.36,32.0,2.48,4.96,1.66,9.77,9.74,9.31,1868.0,327.0,169.0,276.0,1096.0,184.0,301.0,251.0,1132.0,0.0,0.0,208818.0,36.0,24.0,12.0,90.0,965.68,113.25,105.08,113.45,105.29,981.0,345.0,415.0,1741.0,115.0,86.0,11.0,877.0,326.0,123.0,26.07,39.97,47.22,29.0,53.0,33.0,1748.47,1326.0,1331.03,16.93,22.67,22.63,107.56,107.93,103.35,848.83,83.4,80.16,83.62,80.39,843.0,332.0,340.0,1515.0,76.0,87.0,14.0,864.0,221.0,90.0,26.58,26.67,30.14,29.0,22.0,25.0,1514.1,1175.0,1176.34,12.22,15.8,15.8,79.81,79.98,77.87,179.16,187.4,3127.0,3442.0,0.0,0.0,0.0,0.0,0.0,0.0
8475197,2022,Tyson Barrie,NSH,D,5on5,85,79374.0,1549.0,45.32,0.49,0.51,0.48,0.5,0.47,0.49,306.0,100.8,5.65,6.24,25.72,3.3,60.29,44.8,5.4,5.58,5.32,8.0,5.0,111.0,35.0,67.0,213.0,21.0,8.0,11.0,3.0,19.0,5.0,44.0,59.0,103.0,138.0,14.0,28.0,0.0,50.0,24.0,38.0,135.0,7.0,4.0,3.28,0.9,1.48,5.0,1.0,2.0,211.7,146.0,145.36,26.0,1.26,1.84,1.56,5.36,5.33,5.2,1549.0,176.0,142.0,253.0,978.0,161.0,253.0,191.0,944.0,0.0,0.0,168957.0,28.0,22.0,11.0,71.0,642.24,62.03,59.52,62.22,59.73,649.0,233.0,295.0,1177.0,51.0,55.0,4.0,616.0,201.0,65.0,19.28,24.96,17.8,18.0,26.0,7.0,1184.47,882.0,887.03,9.24,12.13,12.26,59.02,59.38,58.25,719.16,63.42,61.3,63.64,61.52,708.0,289.0,301.0,1298.0,55.0,75.0,12.0,743.0,192.0,62.0,23.27,23.11,17.03,25.0,18.0,12.0,1297.1,997.0,998.34,9.81,13.82,13.82,59.41,59.58,58.53,124.14,119.39,2580.0,2567.0,4.21,0.33,91.0,17.0,70.0,13.0
8475197,2022,Tyson Barrie,NSH,D,4on5,85,3034.0,100.0,28.35,0.17,0.17,0.13,0.16,0.14,0.17,257.0,0.77,0.02,0.02,0.16,0.02,0.24,0.54,0.02,0.02,0.02,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.03,0.03,0.03,100.0,1.0,22.0,1.0,76.0,3.0,26.0,17.0,54.0,0.0,0.0,15135.0,0.0,0.0,0.0,4.0,8.4,1.36,1.35,1.36,1.35,9.0,3.0,2.0,14.0,1.0,1.0,0.0,7.0,3.0,2.0,0.25,0.32,0.79,0.0,1.0,0.0,14.0,12.0,12.0,0.1,0.49,0.49,0.97,0.97,0.97,54.19,6.72,6.45,6.72,6.45,56.0,17.0,17.0,90.0,10.0,9.0,1.0,55.0,10.0,8.0,1.06,1.44,4.21,1.0,2.0,7.0,90.0,73.0,73.0,1.37,1.03,1.03,7.05,7.05,6.78,5.44,27.25,74.0,402.0,0.16,0.0,3.0,0.0,2.0,0.0
8475197,2022,Tyson Barrie,NSH,D,5on4,85,14996.0,175.0,46.35,0.91,0.93,0.87,0.92,0.86,0.9,101.0,34.42,2.15,3.5,8.14,0.98,25.02,12.22,1.94,2.15,1.94,12.0,10.0,32.0,20.0,31.0,83.0,26.0,4.0,7.0,0.0,2.0,1.0,20.0,18.0,28.0,48.0,3.0,6.0,0.0,2.0,6.0,4.0,48.0,2.0,2.0,1.14,0.22,0.79,3.0,0.0,1.0,83.0,52.0,52.0,1.0,0.87,3.01,0.1,2.91,2.91,2.68,175.0,132.0,0.0,19.0,24.0,13.0,16.0,34.0,112.0,0.0,0.0,9186.0,6.0,0.0,0.0,10.0,247.17,39.27,34.53,39.27,34.53,250.0,88.0,91.0,429.0,51.0,26.0,7.0,204.0,89.0,45.0,4.71,10.53,24.02,9.0,19.0,23.0,429.0,338.0,338.0,5.96,8.77,8.61,36.63,36.63,33.91,40.06,3.93,3.81,3.93,3.81,46.0,7.0,10.0,63.0,3.0,2.0,0.0,40.0,6.0,7.0,1.23,0.71,1.98,2.0,0.0,1.0,63.0,53.0,53.0,0.46,0.36,0.36,4.03,4.03,3.98,21.43,1.59,281.0,26.0,0.01,0.15,1.0,2.0,1.0,2.0
8476372,2022,Nick Seeler,PHI,D,other,77,394.0,6.0,1.55,0.79,0.39,0.31,0.41,0.45,0.41,85.0,1.56,0.35,0.2,0.28,0.08,0.94,0.16,0.32,0.35,0.32,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08,0.0,0.28,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.05,0.28,0.28,0.13,0.13,0.12,6.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,2419.0,0.0,0.0,0.0,1.0,3.95,1.41,1.38,1.41,1.38,4.0,1.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,2.0,0.17,0.0,1.25,0.0,0.0,1.0,5.0,5.0,5.0,0.08,0.28,0.28,1.21,1.21,1.2,4.48,0.39,0.38,0.39,0.38,5.0,1.0,5.0,11.0,1.0,0.0,0.0,5.0,1.0,0.0,0.23,0.15,0.0,0.0,1.0,0.0,11.0,6.0,6.0,0.09,0.0,0.0,0.48,0.48,0.47,5.88,9.28,46.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
8476372,2022,Nick Seeler,PHI,D,all,77,66942.0,1574.0,18.95,0.5,0.45,0.46,0.47,0.5,0.47,443.0,75.76,3.32,4.67,22.89,2.82,44.68,30.62,3.21,3.29,3.18,7.0,3.0,84.0,25.0,55.0,164.0,14.0,4.0,3.0,0.0,22.0,0.0,45.0,35.0,80.0,105.0,22.0,56.0,0.0,126.0,9.0,24.0,100.0,7.0,2.0,1.85,0.95,0.52,3.0,1.0,0.0,162.29,109.0,107.78,23.0,0.95,0.72,0.71,3.56,3.52,3.45,1574.0,113.0,172.0,182.0,1107.0,186.0,218.0,164.0,1006.0,0.0,0.0,213153.0,56.0,56.0,22.0,161.0,549.92,46.02,44.74,45.86,44.58,560.0,194.0,220.0,974.0,45.0,40.0,5.0,566.0,139.0,49.0,15.64,16.59,13.8,15.0,17.0,13.0,961.44,754.0,746.34,7.47,7.52,7.52,45.97,45.69,45.04,546.75,46.5,44.96,46.98,45.41,518.0,247.0,390.0,1155.0,55.0,35.0,4.0,580.0,149.0,36.0,17.22,18.67,10.61,21.0,26.0,8.0,1173.29,765.0,775.51,8.01,7.05,7.05,47.46,47.85,46.9,170.13,209.5,3205.0,3636.0,0.0,0.0,0.0,0.0,0.0,0.0
8476372,2022,Nick Seeler,PHI,D,5on5,77,61973.0,1440.0,18.95,0.52,0.46,0.48,0.47,0.52,0.47,423.0,72.55,2.61,4.38,22.43,2.7,43.3,29.59,2.54,2.57,2.5,6.0,3.0,80.0,25.0,55.0,160.0,13.0,4.0,2.0,0.0,22.0,0.0,43.0,34.0,76.0,101.0,19.0,50.0,0.0,119.0,8.0,24.0,99.0,6.0,0.0,1.77,0.84,0.0,3.0,1.0,0.0,158.29,105.0,103.78,23.0,0.88,0.45,0.43,3.05,3.02,2.95,1440.0,111.0,143.0,174.0,1012.0,181.0,188.0,147.0,924.0,0.0,0.0,167458.0,50.0,54.0,21.0,143.0,523.53,42.2,40.98,42.04,40.81,532.0,188.0,216.0,936.0,41.0,39.0,5.0,544.0,133.0,43.0,14.79,15.9,11.51,14.0,16.0,11.0,923.43,720.0,712.34,7.12,7.25,7.25,42.08,41.8,41.18,475.7,39.37,38.16,39.85,38.61,454.0,213.0,359.0,1026.0,44.0,27.0,4.0,513.0,122.0,32.0,15.14,15.54,8.69,20.0,18.0,6.0,1044.29,667.0,677.51,6.39,5.86,6.21,39.55,39.94,39.29,113.35,132.55,2440.0,2755.0,4.64,0.5,110.0,9.0,89.0,8.0
8476372,2022,Nick Seeler,PHI,D,4on5,77,4497.0,121.0,11.62,0.27,0.1,0.22,0.12,0.24,0.13,228.0,1.65,0.36,0.09,0.18,0.05,0.45,0.87,0.36,0.36,0.36,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,6.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.12,0.24,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.02,0.0,0.0,0.38,0.38,0.38,121.0,2.0,29.0,6.0,84.0,5.0,27.0,14.0,75.0,0.0,0.0,12674.0,6.0,0.0,0.0,0.0,22.44,2.41,2.39,2.41,2.39,24.0,5.0,4.0,33.0,3.0,0.0,0.0,19.0,6.0,4.0,0.68,0.69,1.03,1.0,1.0,1.0,33.0,29.0,29.0,0.27,0.0,0.0,2.68,2.68,2.66,65.1,6.66,6.34,6.66,6.34,57.0,33.0,26.0,116.0,10.0,8.0,0.0,60.0,26.0,4.0,1.77,2.98,1.91,1.0,7.0,2.0,116.0,90.0,90.0,1.52,1.19,0.84,7.34,7.34,7.04,3.46,30.9,56.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0
8476372,2022,Nick Seeler,PHI,D,5on4,77,78.0,7.0,0.7,0.0,0.81,0.0,0.84,0.0,0.81,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,4.0,0.0,0.0,3315.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.06,0.06,0.06,0.06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.07,0.07,0.07,4.73,1.14,78.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
