OTT,2022,OTT,OTT,Team Level,5on5,82,0.51,0.52,0.52,229896.0,2075.49,183.07,136.85,500.82,68.93,1116.42,836.9,176.45,182.82,176.21,2017.0,826.0,973.0,3816.0,152.0,188.0,14.0,421.0,67.0,972.0,1043.0,1865.0,2691.0,312.0,731.0,1862.0,2160.0,448.0,624.0,2046.0,639.0,158.0,59.81,79.35,43.92,45.0,75.0,32.0,3800.24,2843.0,2835.9,429.0,28.41,36.41,36.41,175.07,174.68,171.61,1918.15,174.36,128.83,456.25,62.68,1026.95,770.0,168.91,176.12,170.63,1900.0,720.0,969.0,3589.0,178.0,161.0,29.0,433.0,63.0,838.0,947.0,1722.0,2442.0,317.0,748.0,1748.0,1814.0,403.0,634.0,1891.0,553.0,176.0,58.69,67.57,48.09,73.0,63.0,42.0,3639.05,2620.0,2652.01,402.0,26.81,31.21,31.5,169.61,171.19,168.43
OTT,2022,OTT,OTT,Team Level,4on5,82,0.13,0.14,0.16,28509.0,82.82,8.29,4.61,11.99,2.89,28.32,58.88,8.19,8.29,8.19,97.0,18.0,18.0,133.0,5.0,5.0,0.0,8.0,3.0,18.0,76.0,92.0,110.0,12.0,24.0,242.0,54.0,68.0,54.0,81.0,21.0,13.0,2.03,2.82,3.45,2.0,2.0,1.0,133.0,115.0,115.0,53.0,1.05,0.98,0.98,8.37,8.37,8.27,439.9,56.95,40.02,93.77,14.54,263.6,136.12,53.99,56.95,53.99,436.0,169.0,198.0,803.0,53.0,57.0,8.0,92.0,11.0,215.0,177.0,383.0,552.0,28.0,56.0,262.0,53.0,20.0,70.0,421.0,110.0,74.0,11.45,13.08,32.41,9.0,9.0,35.0,803.0,605.0,605.0,4.0,10.33,11.63,11.61,55.66,55.66,53.99
OTT,2022,OTT,OTT,Team Level,5on4,82,0.86,0.86,0.85,27969.0,481.85,62.98,46.54,99.85,15.96,279.02,143.65,58.43,62.98,58.43,462.0,186.0,208.0,856.0,67.0,70.0,9.0,87.0,10.0,240.0,174.0,395.0,581.0,20.0,46.0,285.0,37.0,22.0,80.0,396.0,172.0,80.0,10.23,20.78,31.97,11.0,15.0,41.0,856.0,648.0,648.0,6.0,12.06,10.96,11.39,63.65,63.65,60.34,86.61,10.65,4.7,11.76,2.85,27.11,57.93,10.21,10.65,10.21,94.0,21.0,21.0,136.0,10.0,8.0,1.0,10.0,2.0,18.0,67.0,84.0,105.0,12.0,32.0,235.0,83.0,70.0,41.0,69.0,31.0,15.0,2.02,4.02,4.62,2.0,6.0,2.0,136.0,115.0,115.0,39.0,1.08,2.3,2.3,9.44,9.44,9.25
NYI,2022,NYI,NYI,Team Level,other,82,0.46,0.49,0.49,9910.0,137.23,27.99,9.96,24.99,4.59,75.54,45.94,26.6,27.99,26.6,137.0,52.0,72.0,261.0,32.0,15.0,3.0,26.0,5.0,53.0,58.0,105.0,157.0,4.0,6.0,116.0,24.0,20.0,24.0,95.0,55.0,39.0,3.99,6.81,17.18,6.0,6.0,20.0,261.0,189.0,189.0,6.0,2.9,4.16,3.94,26.94,26.94,25.89,139.75,33.52,10.25,23.81,4.73,76.81,43.88,31.56,33.52,31.56,131.0,62.0,84.0,277.0,32.0,13.0,2.0,17.0,5.0,74.0,52.0,99.0,161.0,7.0,14.0,112.0,30.0,16.0,27.0,88.0,58.0,47.0,3.43,7.38,22.72,2.0,10.0,20.0,277.0,193.0,193.0,14.0,2.93,4.33,4.75,31.7,31.7,30.25
NYI,2022,NYI,NYI,Team Level,all,82,0.5,0.5,0.49,298395.0,2539.24,258.48,180.25,606.45,87.0,1411.06,996.76,244.8,258.76,245.11,2525.0,1015.0,1323.0,4863.0,242.0,285.0,32.0,496.0,71.0,1198.0,1248.0,2283.0,3298.0,268.0,588.0,2308.0,2139.0,528.0,767.0,2545.0,704.0,291.0,74.02,87.55,96.91,94.0,82.0,66.0,4868.43,3540.0,3545.24,381.0,39.75,60.89,60.91,237.32,237.45,230.17,2628.26,258.13,185.04,616.52,88.31,1429.07,1040.94,245.17,258.74,245.75,2545.0,1073.0,1323.0,4941.0,217.0,281.0,31.0,453.0,88.0,1205.0,1374.0,2328.0,3401.0,269.0,591.0,2154.0,1749.0,494.0,875.0,2644.0,682.0,292.0,76.12,85.94,96.06,69.0,82.0,66.0,4948.41,3618.0,3623.55,460.0,40.88,59.31,59.31,239.71,239.82,233.22
NYI,2022,NYI,NYI,Team Level,5on5,82,0.5,0.5,0.49,244949.0,2032.47,182.99,138.96,505.44,70.22,1119.2,819.18,174.83,183.27,175.15,2016.0,820.0,1076.0,3912.0,176.0,230.0,23.0,404.0,57.0,956.0,1013.0,1840.0,2660.0,238.0,522.0,1796.0,2042.0,455.0,645.0,2084.0,558.0,194.0,59.82,69.92,53.25,78.0,70.0,28.0,3917.43,2836.0,2841.24,346.0,28.85,44.23,44.24,167.6,167.74,164.27,2101.12,181.77,139.17,512.78,70.22,1140.76,852.3,173.81,182.38,174.39,2013.0,884.0,1057.0,3954.0,145.0,213.0,23.0,374.0,75.0,958.0,1132.0,1868.0,2752.0,240.0,527.0,1676.0,1637.0,426.0,758.0,2186.0,521.0,190.0,63.04,65.56,53.18,58.0,56.0,31.0,3961.41,2897.0,2902.55,408.0,28.81,44.33,44.42,166.17,166.28,162.97
NYI,2022,NYI,NYI,Team Level,4on5,82,0.12,0.1,0.12,21353.0,44.71,4.97,2.36,6.52,1.46,14.21,30.47,4.86,4.97,4.86,49.0,11.0,12.0,72.0,3.0,3.0,0.0,4.0,0.0,13.0,37.0,46.0,57.0,12.0,29.0,167.0,49.0,38.0,27.0,40.0,11.0,9.0,1.21,1.3,2.45,1.0,0.0,2.0,72.0,60.0,60.0,22.0,0.54,0.5,0.72,4.78,4.78,4.75,321.73,36.53,32.29,70.02,11.15,190.48,99.53,33.66,36.53,33.66,324.0,116.0,174.0,614.0,33.0,51.0,6.0,56.0,7.0,158.0,135.0,291.0,407.0,15.0,33.0,202.0,17.0,15.0,55.0,309.0,84.0,47.0,8.11,10.4,18.02,8.0,12.0,13.0,614.0,440.0,440.0,8.0,8.37,10.21,9.7,35.2,35.2,33.47
NYI,2022,NYI,NYI,Team Level,5on4,82,0.87,0.87,0.84,22183.0,324.84,42.54,28.97,69.5,10.72,202.1,101.17,38.51,42.54,38.51,323.0,132.0,163.0,618.0,31.0,37.0,6.0,62.0,9.0,176.0,140.0,292.0,424.0,14.0,31.0,229.0,24.0,15.0,71.0,326.0,80.0,49.0,9.0,9.51,24.02,9.0,6.0,16.0,618.0,455.0,455.0,7.0,7.46,12.0,12.0,37.99,37.99,35.26,65.66,6.3,3.34,9.91,2.21,21.03,45.22,6.14,6.3,6.14,77.0,11.0,8.0,96.0,7.0,4.0,0.0,6.0,1.0,15.0,55.0,70.0,81.0,7.0,17.0,164.0,65.0,37.0,35.0,61.0,19.0,8.0,1.55,2.6,2.15,1.0,4.0,2.0,96.0,88.0,88.0,30.0,0.78,0.43,0.43,6.64,6.64,6.53
TOR,2022,TOR,TOR,Team Level,other,82,0.49,0.4,0.41,9872.0,105.58,27.88,7.36,17.75,3.41,51.96,35.66,25.79,27.88,25.79,100.0,44.0,48.0,192.0,26.0,10.0,3.0,16.0,7.0,34.0,51.0,74.0,118.0,3.0,6.0,112.0,22.0,24.0,27.0,66.0,34.0,44.0,2.51,4.23,21.15,1.0,5.0,20.0,192.0,144.0,144.0,15.0,2.1,4.0,4.08,25.91,25.91,24.89,151.5,28.96,11.84,28.9,5.49,83.07,49.74,26.2,28.96,26.2,146.0,62.0,84.0,292.0,30.0,21.0,3.0,25.0,5.0,70.0,57.0,116.0,178.0,8.0,14.0,102.0,40.0,24.0,17.0,112.0,54.0,42.0,4.34,6.74,17.88,9.0,7.0,14.0,292.0,208.0,208.0,4.0,3.31,6.66,6.66,25.62,25.62,24.66
TOR,2022,TOR,TOR,Team Level,all,82,0.54,0.51,0.52,297893.0,2663.45,286.98,195.85,599.19,87.51,1448.78,1020.7,273.18,289.92,276.05,2629.0,1010.0,1128.0,4767.0,278.0,255.0,43.0,538.0,91.0,1143.0,1334.0,2351.0,3361.0,292.0,635.0,2345.0,1775.0,709.0,843.0,2483.0,828.0,328.0,74.83,103.62,108.52,84.0,97.0,97.0,4842.52,3639.0,3684.69,478.0,43.26,56.32,56.41,273.84,276.52,269.34,2469.57,243.0,174.38,570.93,82.23,1349.02,981.45,231.04,241.84,229.93,2420.0,981.0,1214.0,4615.0,220.0,243.0,37.0,502.0,90.0,1160.0,1186.0,2200.0,3181.0,294.0,622.0,2070.0,2537.0,634.0,806.0,2411.0,729.0,261.0,67.97,89.77,85.24,83.0,71.0,66.0,4549.38,3401.0,3365.68,463.0,38.59,51.31,51.31,230.27,229.29,223.48
TOR,2022,TOR,TOR,Team Level,5on5,82,0.54,0.51,0.52,239933.0,2085.9,197.97,145.19,489.66,68.22,1139.29,815.67,190.28,200.9,193.14,2053.0,803.0,915.0,3771.0,184.0,180.0,28.0,455.0,73.0,893.0,1071.0,1869.0,2672.0,267.0,587.0,1844.0,1642.0,608.0,697.0,2002.0,658.0,196.0,60.91,82.81,54.23,74.0,70.0,40.0,3846.52,2856.0,2901.68,413.0,30.19,38.24,38.26,189.9,192.58,188.74,1914.2,167.83,128.85,461.66,63.47,1039.49,776.68,161.17,166.68,160.06,1859.0,779.0,969.0,3607.0,143.0,184.0,25.0,410.0,70.0,896.0,935.0,1716.0,2495.0,267.0,570.0,1552.0,2372.0,537.0,662.0,1918.0,557.0,163.0,54.22,68.4,45.21,65.0,50.0,28.0,3541.38,2638.0,2602.68,423.0,26.76,36.85,37.32,157.28,156.29,153.23
TOR,2022,TOR,TOR,Team Level,4on5,82,0.21,0.16,0.19,24439.0,77.59,10.27,4.69,11.44,2.67,25.41,50.51,9.9,10.27,9.9,87.0,18.0,11.0,116.0,7.0,6.0,1.0,6.0,3.0,22.0,61.0,80.0,98.0,6.0,10.0,166.0,85.0,64.0,47.0,63.0,23.0,19.0,1.93,2.99,5.35,1.0,3.0,3.0,116.0,105.0,105.0,43.0,1.07,1.6,1.6,9.73,9.73,9.6,331.6,38.59,29.93,70.06,11.02,204.72,105.68,36.35,38.59,36.35,339.0,121.0,148.0,608.0,39.0,32.0,8.0,62.0,15.0,174.0,138.0,300.0,421.0,13.0,26.0,252.0,49.0,18.0,97.0,317.0,97.0,46.0,7.53,11.71,19.35,7.0,9.0,23.0,608.0,460.0,460.0,9.0,7.66,6.5,6.03,40.22,40.22,38.52
TOR,2022,TOR,TOR,Team Level,5on4,82,0.87,0.86,0.85,23649.0,394.37,50.86,38.63,80.34,13.2,232.11,118.87,47.22,50.86,47.22,389.0,145.0,154.0,688.0,61.0,59.0,11.0,61.0,8.0,194.0,151.0,328.0,473.0,16.0,32.0,223.0,26.0,13.0,72.0,352.0,113.0,69.0,9.48,13.59,27.8,8.0,19.0,34.0,688.0,534.0,534.0,7.0,9.91,12.48,12.48,48.3,48.3,46.11,72.25,7.6,3.75,10.32,2.25,21.73,49.34,7.3,7.6,7.3,76.0,19.0,13.0,108.0,8.0,6.0,1.0,5.0,0.0,20.0,56.0,68.0,87.0,6.0,12.0,164.0,76.0,55.0,30.0,64.0,21.0,10.0,1.88,2.92,2.8,2.0,5.0,1.0,108.0,95.0,95.0,27.0,0.87,1.3,1.3,7.16,7.16,7.08
DAL,2022,DAL,DAL,Team Level,other,82,0.58,0.52,0.51,8791.0,142.56,34.58,9.99,25.14,5.08,75.76,46.45,33.06,34.58,33.06,139.0,58.0,70.0,267.0,33.0,14.0,2.0,21.0,5.0,65.0,59.0,106.0,164.0,6.0,12.0,113.0,30.0,22.0,19.0,98.0,47.0,52.0,3.9,6.01,24.66,6.0,7.0,20.0,267.0,197.0,197.0,9.0,2.9,3.08,3.08,34.4,34.4,33.54,139.04,24.62,10.28,26.88,4.82,73.57,48.83,22.83,24.62,22.83,138.0,51.0,61.0,250.0,26.0,17.0,4.0,20.0,1.0,58.0,67.0,112.0,163.0,4.0,8.0,112.0,29.0,25.0,24.0,107.0,50.0,32.0,4.06,5.94,14.61,4.0,9.0,13.0,250.0,189.0,189.0,9.0,2.93,3.17,3.17,24.38,24.38,23.39
DAL,2022,DAL,DAL,Team Level,all,82,0.55,0.52,0.51,299585.0,2625.42,277.59,180.82,620.44,89.14,1442.16,1024.84,264.78,280.82,267.91,2618.0,1017.0,1351.0,4986.0,281.0,258.0,38.0,452.0,87.0,1204.0,1353.0,2337.0,3354.0,269.0,583.0,2609.0,1648.0,581.0,783.0,2603.0,730.0,302.0,76.83,89.55,111.21,94.0,91.0,96.0,5075.36,3635.0,3684.84,378.0,40.44,54.47,54.52,263.51,266.72,259.44,2482.24,227.6,169.81,575.71,82.11,1381.25,1011.51,219.67,226.6,218.7,2454.0,994.0,1151.0,4599.0,215.0,199.0,30.0,483.0,50.0,1174.0,1327.0,2239.0,3233.0,285.0,645.0,2156.0,1937.0,596.0,731.0,2551.0,674.0,223.0,71.62,82.39,73.59,68.0,86.0,61.0,4553.46,3448.0,3425.62,348.0,37.26,40.06,40.06,224.8,223.66,219.14
DAL,2022,DAL,DAL,Team Level,5on5,82,0.52,0.52,0.51,242527.0,2007.97,174.54,132.56,496.99,68.22,1109.59,809.11,168.26,177.76,171.38,1985.0,806.0,1095.0,3886.0,175.0,187.0,26.0,359.0,69.0,925.0,1076.0,1810.0,2616.0,241.0,527.0,2018.0,1520.0,490.0,650.0,2060.0,567.0,164.0,60.87,68.81,44.86,75.0,67.0,33.0,3975.36,2791.0,2840.84,324.0,27.45,36.14,36.63,165.35,168.56,165.53,1946.45,158.23,124.96,471.62,64.06,1078.87,806.26,154.07,157.24,153.1,1910.0,794.0,929.0,3633.0,145.0,154.0,23.0,394.0,40.0,904.0,1067.0,1765.0,2559.0,259.0,593.0,1647.0,1812.0,497.0,617.0,2067.0,496.0,141.0,58.43,61.08,38.72,56.0,61.0,28.0,3587.46,2704.0,2681.62,307.0,25.73,30.73,30.73,153.23,152.1,150.18
DAL,2022,DAL,DAL,Team Level,4on5,82,0.15,0.14,0.16,24603.0,67.52,6.61,2.93,10.36,2.04,20.91,46.16,6.3,6.61,6.3,78.0,11.0,9.0,98.0,10.0,4.0,1.0,5.0,2.0,9.0,59.0,68.0,79.0,5.0,10.0,230.0,76.0,44.0,43.0,66.0,15.0,8.0,1.78,2.2,2.63,0.0,5.0,5.0,98.0,89.0,89.0,40.0,0.68,1.32,1.32,5.96,5.96,5.91,327.57,37.86,30.94,66.89,10.94,206.45,107.93,36.02,37.86,36.02,320.0,141.0,143.0,604.0,39.0,26.0,3.0,61.0,8.0,196.0,131.0,281.0,422.0,12.0,24.0,188.0,40.0,15.0,63.0,312.0,109.0,40.0,7.16,12.96,17.75,7.0,13.0,19.0,604.0,461.0,461.0,8.0,7.76,5.6,5.6,40.02,40.02,38.48
DAL,2022,DAL,DAL,Team Level,5on4,82,0.9,0.87,0.86,23664.0,407.36,61.87,35.34,87.95,13.81,235.91,123.12,57.17,61.87,57.17,416.0,142.0,177.0,735.0,63.0,53.0,9.0,67.0,11.0,205.0,159.0,353.0,495.0,17.0,34.0,248.0,22.0,25.0,71.0,379.0,101.0,78.0,10.28,12.53,39.06,13.0,12.0,38.0,735.0,558.0,558.0,5.0,9.42,13.93,13.49,57.79,57.79,54.46,69.18,6.9,3.64,10.33,2.29,22.36,48.49,6.76,6.9,6.76,86.0,8.0,18.0,112.0,5.0,2.0,0.0,8.0,1.0,16.0,62.0,81.0,89.0,10.0,20.0,209.0,56.0,59.0,27.0,65.0,19.0,10.0,1.96,2.42,2.52,1.0,3.0,1.0,112.0,94.0,94.0,24.0,0.83,0.56,0.56,7.17,7.17,7.09
SEA,2022,SEA,SEA,Team Level,other,82,0.47,0.47,0.47,8190.0,104.86,27.29,7.48,18.6,3.67,55.71,35.26,26.09,27.29,26.09,105.0,43.0,49.0,197.0,32.0,8.0,1.0,14.0,3.0,52.0,39.0,73.0,116.0,5.0,10.0,84.0,31.0,21.0,9.0,86.0,21.0,41.0,2.84,2.89,21.57,5.0,7.0,20.0,197.0,148.0,148.0,5.0,2.19,2.24,2.24,27.25,27.25,26.17,119.6,30.67,8.74,19.76,3.91,64.42,36.51,27.57,30.67,27.57,110.0,54.0,54.0,218.0,34.0,13.0,5.0,14.0,5.0,58.0,40.0,76.0,130.0,3.0,6.0,103.0,35.0,22.0,13.0,75.0,42.0,47.0,2.97,5.42,22.29,3.0,10.0,21.0,218.0,164.0,164.0,0.0,2.54,5.4,5.4,27.81,27.81,26.51
SEA,2022,SEA,SEA,Team Level,all,82,0.51,0.52,0.52,297939.0,2549.88,255.02,177.54,592.67,85.77,1418.96,1029.03,245.31,256.81,247.06,2498.0,1061.0,1188.0,4747.0,289.0,210.0,34.0,493.0,89.0,1137.0,1341.0,2209.0,3270.0,279.0,632.0,2046.0,1802.0,787.0,557.0,2601.0,704.0,254.0,76.04,87.93,91.05,104.0,104.0,81.0,4791.58,3559.0,3590.43,280.0,38.99,42.66,42.66,251.35,253.13,246.55,2330.29,242.75,167.32,535.54,78.0,1285.59,916.79,231.19,243.19,231.58,2217.0,1009.0,1127.0,4353.0,252.0,211.0,40.0,424.0,73.0,1099.0,1167.0,1965.0,2974.0,288.0,658.0,2469.0,1802.0,652.0,638.0,2259.0,708.0,259.0,65.76,88.65,88.34,65.0,96.0,91.0,4342.48,3226.0,3221.51,323.0,37.22,44.07,44.15,235.82,236.19,229.92
SEA,2022,SEA,SEA,Team Level,5on5,82,0.52,0.53,0.53,243742.0,2072.16,176.4,137.99,498.42,69.45,1151.51,858.23,171.56,178.18,173.31,2022.0,870.0,955.0,3847.0,209.0,161.0,26.0,417.0,70.0,910.0,1125.0,1813.0,2683.0,261.0,593.0,1621.0,1642.0,657.0,488.0,2161.0,588.0,143.0,63.82,73.32,39.26,89.0,88.0,32.0,3891.58,2892.0,2923.43,254.0,28.48,29.93,30.27,174.62,176.4,173.78,1823.4,163.59,124.42,437.22,60.82,998.53,736.43,157.72,164.02,158.11,1727.0,794.0,927.0,3448.0,162.0,161.0,26.0,341.0,59.0,865.0,933.0,1565.0,2359.0,258.0,592.0,1923.0,1672.0,544.0,553.0,1808.0,562.0,151.0,52.68,70.51,40.39,50.0,72.0,40.0,3437.48,2521.0,2516.51,295.0,25.85,30.48,30.55,158.89,159.26,156.57
SEA,2022,SEA,SEA,Team Level,4on5,82,0.11,0.11,0.12,22646.0,48.14,5.57,2.73,6.86,1.68,15.39,31.77,5.54,5.57,5.54,54.0,10.0,11.0,75.0,5.0,2.0,0.0,3.0,1.0,13.0,40.0,49.0,59.0,4.0,11.0,163.0,108.0,75.0,18.0,40.0,16.0,8.0,1.1,2.21,2.27,3.0,2.0,0.0,75.0,64.0,64.0,16.0,0.62,0.48,0.48,5.71,5.71,5.69,333.88,43.55,31.25,70.48,11.51,204.55,105.67,41.04,43.55,41.04,324.0,143.0,138.0,605.0,49.0,36.0,9.0,64.0,8.0,162.0,148.0,275.0,418.0,20.0,43.0,225.0,30.0,20.0,44.0,323.0,89.0,55.0,8.72,10.86,23.98,9.0,12.0,28.0,605.0,467.0,467.0,3.0,8.15,7.9,7.9,43.81,43.81,41.58
SEA,2022,SEA,SEA,Team Level,5on4,82,0.9,0.88,0.86,23361.0,324.72,45.76,29.35,68.81,10.97,196.37,103.76,42.11,45.76,42.11,317.0,138.0,173.0,628.0,43.0,39.0,7.0,59.0,15.0,162.0,137.0,274.0,412.0,9.0,18.0,178.0,21.0,34.0,42.0,314.0,79.0,62.0,8.28,9.52,27.96,7.0,7.0,29.0,628.0,455.0,455.0,5.0,7.69,10.02,9.68,43.77,43.77,40.91,53.42,4.94,2.92,8.09,1.77,18.1,38.18,4.85,4.94,4.85,56.0,18.0,8.0,82.0,7.0,1.0,0.0,5.0,1.0,14.0,46.0,49.0,67.0,7.0,17.0,218.0,65.0,66.0,28.0,53.0,15.0,6.0,1.4,1.86,1.69,3.0,2.0,2.0,82.0,74.0,74.0,25.0,0.67,0.31,0.31,5.31,5.31,5.26
NYR,2022,NYR,NYR,Team Level,other,82,0.55,0.54,0.54,9534.0,156.18,36.51,11.49,27.48,5.41,86.13,48.99,34.58,36.51,34.58,140.0,76.0,75.0,291.0,38.0,12.0,1.0,8.0,5.0,96.0,57.0,102.0,178.0,10.0,20.0,134.0,22.0,27.0,26.0,105.0,63.0,48.0,4.14,7.7,24.67,6.0,6.0,26.0,291.0,216.0,216.0,7.0,3.42,2.55,2.55,37.38,37.38,35.64,136.47,29.67,10.12,23.9,4.63,69.66,44.01,27.04,29.67,27.04,133.0,49.0,67.0,249.0,25.0,13.0,3.0,22.0,1.0,62.0,59.0,108.0,157.0,6.0,12.0,108.0,24.0,14.0,20.0,76.0,63.0,43.0,2.75,7.57,19.35,2.0,10.0,13.0,249.0,182.0,182.0,7.0,2.99,4.95,4.95,27.71,27.71,25.9
NYR,2022,NYR,NYR,Team Level,all,82,0.51,0.51,0.52,299400.0,2623.68,257.31,186.48,594.6,86.64,1461.85,1045.14,247.06,259.6,249.25,2583.0,1049.0,1180.0,4812.0,273.0,214.0,22.0,405.0,62.0,1397.0,1281.0,2310.0,3359.0,262.0,605.0,2183.0,1978.0,679.0,866.0,2636.0,760.0,236.0,80.12,91.99,85.21,93.0,101.0,79.0,4868.38,3632.0,3665.83,429.0,41.6,39.9,39.9,259.01,261.22,254.41,2450.4,247.07,169.63,568.17,80.85,1319.45,961.9,234.0,246.24,233.36,2405.0,943.0,1205.0,4553.0,216.0,224.0,34.0,350.0,42.0,1223.0,1294.0,2189.0,3132.0,286.0,663.0,2266.0,1740.0,585.0,809.0,2371.0,712.0,265.0,69.19,88.58,89.3,75.0,73.0,68.0,4523.0,3348.0,3336.8,394.0,37.44,51.22,51.6,232.91,232.31,226.2
NYR,2022,NYR,NYR,Team Level,5on5,82,0.48,0.5,0.5,245657.0,1971.65,163.42,131.8,468.63,64.58,1089.65,807.92,158.46,165.71,160.65,1967.0,759.0,943.0,3669.0,180.0,154.0,17.0,330.0,46.0,1020.0,996.0,1787.0,2546.0,224.0,526.0,1668.0,1886.0,561.0,747.0,2043.0,553.0,130.0,61.81,66.48,35.14,70.0,80.0,30.0,3725.38,2726.0,2759.83,394.0,27.26,28.93,29.01,161.68,163.89,161.3,1978.13,174.2,131.72,478.77,65.26,1060.97,790.13,166.51,173.38,165.85,1940.0,762.0,997.0,3699.0,153.0,175.0,25.0,290.0,37.0,992.0,1056.0,1787.0,2549.0,255.0,598.0,1778.0,1644.0,514.0,676.0,1971.0,562.0,169.0,58.74,70.18,45.29,71.0,50.0,32.0,3669.0,2702.0,2690.8,355.0,27.34,35.2,35.59,165.96,165.36,162.43
NYR,2022,NYR,NYR,Team Level,4on5,82,0.16,0.18,0.2,21074.0,76.26,7.35,3.95,10.94,2.25,23.45,53.06,7.32,7.35,7.32,73.0,28.0,16.0,117.0,6.0,3.0,0.0,6.0,1.0,17.0,68.0,67.0,95.0,10.0,20.0,144.0,49.0,68.0,22.0,71.0,21.0,9.0,2.48,2.48,2.39,2.0,2.0,2.0,117.0,101.0,101.0,18.0,0.92,0.37,0.37,7.9,7.9,7.87,281.65,38.46,25.22,57.0,9.26,171.59,90.46,35.8,38.46,35.8,273.0,119.0,127.0,519.0,34.0,33.0,6.0,36.0,4.0,156.0,129.0,239.0,358.0,16.0,32.0,194.0,22.0,18.0,87.0,272.0,72.0,48.0,6.53,8.84,23.09,2.0,11.0,21.0,519.0,392.0,392.0,9.0,6.51,10.02,10.02,34.95,34.95,33.59
NYR,2022,NYR,NYR,Team Level,5on4,82,0.91,0.9,0.89,23135.0,419.59,50.03,39.24,87.54,14.41,262.62,135.17,46.7,50.03,46.7,403.0,186.0,146.0,735.0,49.0,45.0,4.0,61.0,10.0,264.0,160.0,354.0,540.0,18.0,39.0,237.0,21.0,23.0,71.0,417.0,123.0,49.0,11.69,15.32,23.02,15.0,13.0,21.0,735.0,589.0,589.0,10.0,10.01,8.06,7.98,52.06,52.06,49.6,54.15,4.74,2.55,8.5,1.69,17.22,37.31,4.67,4.74,4.67,59.0,13.0,14.0,86.0,4.0,3.0,0.0,2.0,0.0,13.0,50.0,55.0,68.0,9.0,21.0,186.0,50.0,39.0,26.0,52.0,15.0,5.0,1.18,1.99,1.57,0.0,2.0,2.0,86.0,72.0,72.0,23.0,0.59,1.04,1.04,4.29,4.29,4.27
SJS,2022,SJS,SJS,Team Level,other,82,0.45,0.48,0.48,8976.0,141.44,30.19,10.14,23.39,4.77,77.21,49.29,26.1,30.19,26.1,139.0,56.0,63.0,258.0,23.0,9.0,0.0,33.0,1.0,72.0,57.0,116.0,172.0,8.0,16.0,119.0,36.0,25.0,18.0,97.0,59.0,39.0,4.07,7.26,18.86,3.0,7.0,13.0,258.0,195.0,195.0,3.0,2.9,3.07,3.07,30.01,30.01,26.5,157.38,37.57,10.96,27.5,5.43,76.81,56.73,35.22,37.57,35.22,163.0,52.0,64.0,279.0,43.0,16.0,3.0,24.0,6.0,62.0,64.0,120.0,172.0,6.0,12.0,120.0,26.0,31.0,18.0,121.0,41.0,53.0,4.95,5.07,27.55,9.0,7.0,27.0,279.0,215.0,215.0,7.0,3.13,5.33,5.33,35.37,35.37,34.39
SJS,2022,SJS,SJS,Team Level,all,82,0.48,0.48,0.48,299084.0,2458.62,260.84,179.73,563.73,81.86,1344.47,953.37,247.28,260.13,246.58,2418.0,966.0,1223.0,4607.0,233.0,250.0,45.0,534.0,68.0,1035.0,1264.0,2185.0,3151.0,278.0,627.0,2479.0,1871.0,748.0,687.0,2363.0,727.0,294.0,73.98,91.13,95.72,75.0,79.0,79.0,4562.84,3384.0,3359.33,317.0,39.78,54.42,54.48,246.13,244.98,236.79,2673.49,280.14,192.51,604.94,89.17,1476.26,1060.98,267.4,283.26,270.38,2640.0,1064.0,1308.0,5012.0,315.0,255.0,44.0,650.0,88.0,1136.0,1261.0,2325.0,3389.0,246.0,559.0,2383.0,1725.0,755.0,705.0,2614.0,793.0,297.0,81.73,96.85,101.55,106.0,121.0,88.0,5080.1,3704.0,3749.61,347.0,42.47,56.57,56.62,265.99,268.9,262.11
SJS,2022,SJS,SJS,Team Level,5on5,82,0.5,0.49,0.48,243591.0,1963.58,188.23,137.81,469.17,65.6,1067.88,778.31,181.2,187.54,180.49,1915.0,792.0,1004.0,3711.0,169.0,195.0,36.0,435.0,56.0,815.0,1037.0,1746.0,2538.0,250.0,571.0,1948.0,1760.0,631.0,590.0,1931.0,572.0,204.0,61.04,71.74,55.45,64.0,64.0,41.0,3666.84,2707.0,2682.33,289.0,28.67,40.87,40.93,175.97,174.82,171.5,2083.17,191.27,143.75,490.26,69.42,1150.67,845.63,184.15,194.38,187.13,2060.0,831.0,1033.0,3924.0,220.0,196.0,32.0,532.0,67.0,884.0,993.0,1840.0,2671.0,227.0,521.0,1848.0,1605.0,635.0,577.0,2095.0,611.0,185.0,65.25,75.04,50.97,88.0,96.0,36.0,3992.1,2891.0,2936.61,308.0,29.77,40.54,40.59,180.45,183.35,179.99
