Season,Game,Team For,Team Against,ExpG,ActG,Player,Month
2016,106,Crystal Palace,Man Utd,0.27027027,,Gayle,October
2016,106,Crystal Palace,Man Utd,0.208219178,,Bolasie,October
2016,106,Crystal Palace,Man Utd,0.428315412,,Dann,October
2016,106,Crystal Palace,Man Utd,0.338680927,,Gayle,October
2016,106,Crystal Palace,Man Utd,0.3025,,Gayle,October
2016,106,Man Utd,Crystal Palace,0.19,,Rooney,October
2016,104,Wba,Leicester,0.268115942,1,Rondon,October
2016,104,Wba,Leicester,0.105969791,,McClean,October
2016,104,Wba,Leicester,0.486725664,,Rondon,October
2016,104,Wba,Leicester,0.828,1,Lambert,October
2016,104,Leicester,Wba,0.125,,Vardy,October
2016,104,Leicester,Wba,0.383802817,,Ulloa,October
2016,104,Leicester,Wba,0.486725664,1,Mahrez,October
2016,104,Leicester,Wba,0.506276151,1,Mahrez,October
2016,104,Leicester,Wba,0.33273703,1,Vardy,October
2016,104,Wba,Leicester,0.19,,Sessegnon,October
2016,104,Wba,Leicester,0.19,,Sessegnon,October
2016,101,Swansea,Arsenal,0.428315412,,Gomis,October
2016,101,Swansea,Arsenal,0.105969791,,Sigurdsson,October
2016,101,Swansea,Arsenal,0.105969791,,Williams,October
2016,101,Arsenal,Swansea,0.105969791,,J Campbell,October
2016,101,Arsenal,Swansea,0.489813995,1,Giroud,October
2016,101,Arsenal,Swansea,0.486725664,1,Koscielny,October
2016,101,Arsenal,Swansea,0.352739726,1,J Campbell,October
2016,101,Arsenal,Swansea,0.208219178,,Ozil,October
2016,105,Chelsea,Liverpool,0.486725664,1,Ramires,October
2016,105,Chelsea,Liverpool,0.105969791,,Oscar,October
2016,105,Liverpool,Chelsea,0.195592287,,Lallana,October
2016,105,Liverpool,Chelsea,0.33273703,,Lallana,October
2016,105,Liverpool,Chelsea,0.338680927,,Leiva,October
2016,105,Liverpool,Chelsea,0.215909091,1,Coutinho,October
2016,105,Liverpool,Chelsea,0.356466877,1,Coutinho,October
2016,105,Liverpool,Chelsea,0.251748252,,Moreno,October
2016,105,Liverpool,Chelsea,0.3025,1,Benteke,October
2016,103,Southampton,Bournemouth,0.758687259,1,S Davis,November
2016,103,Southampton,Bournemouth,0.486725664,1,Pelle,November
2016,103,Bournemouth,Southampton,0.197435897,,Tomlin,November
2016,103,Bournemouth,Southampton,0.15270936,,J King,November
2016,109,Everton,Sunderland,0.105969791,,Lukaku,November
2016,109,Everton,Sunderland,0.428315412,1,Deulofeu,November
2016,109,Everton,Sunderland,0.208219178,,Coleman,November
2016,109,Everton,Sunderland,0.338680927,1,Kone,November
2016,109,Everton,Sunderland,0.105969791,,Lukaku,November
2016,109,Everton,Sunderland,0.338680927,1,Lukaku,November
2016,109,Everton,Sunderland,0.197435897,1,Kone,November
2016,109,Everton,Sunderland,0.489813995,1,Kone,November
2016,109,Sunderland,Everton,0.192,,Defoe,November
2016,109,Sunderland,Everton,0.197435897,,S Fletcher,November
2016,109,Sunderland,Everton,0.3025,,S Fletcher,November
2016,109,Sunderland,Everton,0.33273703,1,Defoe,November
2016,109,Sunderland,Everton,0.758687259,1,S Fletcher,November
2016,109,Sunderland,Everton,0.307692308,,Defoe,November
2016,109,Sunderland,Everton,0.192,,Watmore,November
2016,109,Sunderland,Everton,0.181818182,,M'Vila,November
2016,109,Sunderland,Everton,0.15270936,,Defoe,November
2016,102,Tottenham,Aston Villa,0.170731707,1,Dembele,November
2016,102,Tottenham,Aston Villa,0.195592287,,Kane,November
2016,102,Tottenham,Aston Villa,0.356466877,1,Dele Alli,November
2016,102,Tottenham,Aston Villa,0.192,,Lamela,November
2016,102,Tottenham,Aston Villa,0.105969791,,Onomah,November
2016,102,Tottenham,Aston Villa,0.338680927,1,Kane,November
2016,102,Aston Villa,Tottenham,0.195592287,,Sinclair,November
2016,102,Aston Villa,Tottenham,0.105969791,1,J Ayew,November
2016,111,Stoke,Chelsea,0.33273703,,G Johnson,November
2016,111,Stoke,Chelsea,0.383802817,1,Arnautovic,November
2016,111,Chelsea,Stoke,0.105969791,,Ramires,November
2016,111,Chelsea,Stoke,0.33273703,,D Costa,November
2016,111,Chelsea,Stoke,0.105969791,,Matic,November
2016,111,Chelsea,Stoke,0.356466877,,Oscar,November
2016,120,Man Utd,Wba,0.24702381,,Martial,November
2016,120,Man Utd,Wba,0.15270936,1,Lingard,November
2016,120,Man Utd,Wba,0.828,1,Mata,November
2016,119,Leicester,Watford,0.180232558,,Albrighton,November
2016,119,Leicester,Watford,0.105969791,,Vardy,November
2016,119,Leicester,Watford,0.307692308,,Albrighton,November
2016,119,Leicester,Watford,0.3025,1,Kante,November
2016,119,Leicester,Watford,0.828,1,Vardy,November
2016,119,Leicester,Watford,0.3025,,Mahrez,November
2016,119,Watford,Leicester,0.105969791,,Capoue,November
2016,119,Watford,Leicester,0.338680927,,Abdi,November
2016,119,Watford,Leicester,0.105969791,,Deeney,November
2016,119,Watford,Leicester,0.828,1,Deeney,November
2016,117,Norwich,Swansea,0.105969791,,Howson,November
2016,117,Norwich,Swansea,0.489813995,,R Brady,November
2016,117,Norwich,Swansea,0.105969791,,R Brady,November
2016,117,Norwich,Swansea,0.732110092,1,Howson,November
2016,117,Norwich,Swansea,0.105969791,,Hoolahan,November
2016,116,Sunderland,Southampton,0.486725664,,Kaboul,November
2016,116,Sunderland,Southampton,0.146919431,,Borini,November
2016,116,Sunderland,Southampton,0.208219178,,Borini,November
2016,116,Southampton,Sunderland,0.27027027,,Tadic,November
2016,116,Southampton,Sunderland,0.356466877,,Mane,November
2016,116,Southampton,Sunderland,0.105969791,,Mane,November
2016,116,Southampton,Sunderland,0.828,1,Tadic,November
2016,113,West Ham,Everton,0.181818182,1,Lanzini,November
2016,113,West Ham,Everton,0.105969791,,Lanzini,November
2016,113,West Ham,Everton,0.105969791,,Jenkinson,November
2016,113,West Ham,Everton,0.105969791,,Zarate,November
2016,113,West Ham,Everton,0.105969791,,Zarate,November
2016,113,Everton,West Ham,0.105969791,,Barkley,November
2016,113,Everton,West Ham,0.251748252,1,Lukaku,November
2016,113,Everton,West Ham,0.181818182,,Mirallas,November
2016,113,Everton,West Ham,0.19,,Barkley,November
2016,115,Bournemouth,Newcastle,0.208219178,,J King,November
2016,115,Bournemouth,Newcastle,0.170731707,,J King,November
2016,115,Bournemouth,Newcastle,0.33273703,,J King,November
2016,115,Bournemouth,Newcastle,0.506276151,,Gosling,November
2016,115,Bournemouth,Newcastle,0.356466877,,Ritchie,November
2016,115,Newcastle,Bournemouth,0.307692308,1,Perez,November
2016,118,Arsenal,Tottenham,0.486725664,,A Sanchez,November
2016,118,Arsenal,Tottenham,0.095588235,,J Campbell,November
2016,118,Arsenal,Tottenham,0.506276151,1,Gibbs,November
2016,118,Arsenal,Tottenham,0.486725664,,Giroud,November
2016,118,Tottenham,Arsenal,0.383802817,1,Kane,November
2016,118,Tottenham,Arsenal,0.127659574,,Kane,November
2016,118,Tottenham,Arsenal,0.192,,Eriksen,November
2016,118,Tottenham,Arsenal,0.554744526,,Alderweireld,November
2016,112,Liverpool,Crystal Palace,0.356466877,,Benteke,November
2016,112,Liverpool,Crystal Palace,0.383802817,1,Coutinho,November
2016,112,Liverpool,Crystal Palace,0.356466877,,Lovren,November
2016,112,Liverpool,Crystal Palace,0.06547619,,Coutinho,November
2016,112,Crystal Palace,Liverpool,0.33273703,1,Bolasie,November
2016,112,Crystal Palace,Liverpool,0.105969791,,Puncheon,November
2016,112,Crystal Palace,Liverpool,0.383802817,,Dann,November
2016,112,Crystal Palace,Liverpool,0.383802817,1,Dann,November
2016,114,Man CIty,Aston Villa,0.103225806,,Kolarov,November
2016,114,Man CIty,Aston Villa,0.105969791,,Kolarov,November
2016,114,Man CIty,Aston Villa,0.732110092,,Sterling,November
2016,126,Watford,Man Utd,0.338680927,,Deeney,November
2016,126,Watford,Man Utd,0.195592287,,Abdi,November
2016,126,Watford,Man Utd,0.33273703,,Deeney,November
2016,126,Watford,Man Utd,0.828,1,Deeney,November
2016,126,Watford,Man Utd,0.356466877,,Ighalo,November
2016,126,Man Utd,Watford,0.489813995,1,Memphis,November
2016,126,Man Utd,Watford,0.105969791,,Memphis,November
2016,126,Man Utd,Watford,0.338680927,,Lingard,November
2016,126,Man Utd,Watford,0.307692308,,Lingard,November
2016,126,Man Utd,Watford,0.489813995,,Smalling,November
2016,126,Man Utd,Watford,0.195592287,,Lingard,November
2016,121,Wba,Arsenal,0.27027027,1,Morrison,November
2016,121,Arsenal,Wba,0.489813995,1,Giroud,November
2016,121,Arsenal,Wba,0.25,,Koscielny,November
2016,121,Arsenal,Wba,0.19,,A Sanchez,November
2016,121,Arsenal,Wba,0.786,,Cazorla,November
2016,122,Everton,Aston Villa,0.506276151,1,Barkley,November
2016,122,Everton,Aston Villa,0.428315412,,Kone,November
2016,122,Everton,Aston Villa,0.428315412,1,Lukaku,November
2016,122,Everton,Aston Villa,0.338461538,,Kone,November
2016,122,Everton,Aston Villa,0.486725664,1,Barkley,November
2016,122,Everton,Aston Villa,0.338461538,1,Lukaku,November
2016,122,Everton,Aston Villa,0,,Kone,November
2016,122,Everton,Aston Villa,0.486725664,,Lukaku,November
2016,122,Everton,Aston Villa,0.105969791,,Mirallas,November
2016,122,Aston Villa,Everton,0.06547619,,Richardson,November
2016,122,Aston Villa,Everton,0.27027027,,J Ayew,November
2016,122,Aston Villa,Everton,0.307692308,,J Ayew,November
2016,123,Swansea,Bournemouth,0.195592287,,Routledge,November
2016,123,Swansea,Bournemouth,0.732110092,,Eder,November
2016,123,Swansea,Bournemouth,0.489813995,1,A Ayew,November
2016,123,Bournemouth,Swansea,0.486725664,1,J King,November
2016,123,Bournemouth,Swansea,0.251748252,,J King,November
2016,123,Bournemouth,Swansea,0.33273703,1,Gosling,November
2016,123,Bournemouth,Swansea,0.105969791,,Arter,November
2016,123,Swansea,Bournemouth,0.828,1,Shelvey,November
2016,124,Leicester,Newcastle,0.105969791,,Drinkwater,November
2016,124,Leicester,Newcastle,0.268115942,,Vardy,November
2016,124,Leicester,Newcastle,0.195592287,1,Vardy,November
2016,124,Leicester,Newcastle,0.489813995,1,Ulloa,November
2016,124,Leicester,Newcastle,0.251748252,,Vardy,November
2016,124,Leicester,Newcastle,0.2,,Simpson,November
2016,124,Leicester,Newcastle,0.758687259,1,Okazaki,November
2016,127,Chelsea,Norwich,0.208219178,,Willian,November
2016,127,Chelsea,Norwich,0.105969791,,Fabregas,November
2016,127,Chelsea,Norwich,0.33273703,,D Costa,November
2016,127,Chelsea,Norwich,0.105969791,,Fabregas,November
2016,127,Chelsea,Norwich,0.338680927,1,D Costa,November
2016,127,Chelsea,Norwich,0.338680927,,Matic,November
2016,127,Norwich,Chelsea,0.070063694,,Redmond,November
2016,127,Norwich,Chelsea,0.105969791,,R Brady,November
2016,127,Chelsea,Norwich,0.19,,Willian,November
2016,128,Southampton,Stoke,0.105969791,,Mane,November
2016,128,Stoke,Southampton,0.06547619,,Bojan,November
2016,128,Stoke,Southampton,0.506276151,1,Bojan,November
2016,128,Stoke,Southampton,0.352739726,,Shaqiri,November
2016,128,Stoke,Southampton,0.33273703,,Afellay,November
2016,125,Man CIty,Liverpool,0.105969791,1,Aguero,November
2016,125,Man CIty,Liverpool,0.338461538,,Aguero,November
2016,125,Man CIty,Liverpool,0.105969791,,Delph,November
2016,125,Liverpool,Man CIty,0.489813995,1,Coutinho,November
2016,125,Liverpool,Man CIty,0.105969791,,Coutinho,November
2016,125,Liverpool,Man CIty,0.506276151,1,Firmino,November
2016,125,Liverpool,Man CIty,0.208219178,,Firmino,November
2016,125,Liverpool,Man CIty,0.356466877,,Firmino,November
2016,125,Liverpool,Man CIty,0.383802817,,Lovren,November
2016,125,Liverpool,Man CIty,0.489813995,,Firmino,November
2016,125,Liverpool,Man CIty,0.208219178,,Benteke,November
2016,125,Liverpool,Man CIty,0.356466877,1,Skrtel,November
2016,130,Tottenham,West Ham,0.105969791,,Eriksen,November
2016,130,Tottenham,West Ham,0.489813995,1,Kane,November
2016,130,Tottenham,West Ham,0.732110092,1,Alderweireld,November
2016,130,Tottenham,West Ham,0.338461538,,Son,November
2016,130,Tottenham,West Ham,0.33273703,,Kane,November
2016,130,Tottenham,West Ham,0.105969791,1,Kane,November
2016,130,Tottenham,West Ham,0.070063694,,Son,November
2016,130,Tottenham,West Ham,0.33273703,,Eriksen,November
2016,130,Tottenham,West Ham,0.105969791,,Kane,November
2016,130,Tottenham,West Ham,0.356466877,,Mason,November
2016,130,Tottenham,West Ham,0.356466877,,Mason,November
2016,130,Tottenham,West Ham,0.33273703,1,Walker,November
2016,130,West Ham,Tottenham,0.338680927,,Carroll,November
2016,130,West Ham,Tottenham,0.105969791,,D Sakho,November
2016,130,West Ham,Tottenham,0.486725664,,W Reid,November
2016,130,West Ham,Tottenham,0.197435897,1,Lanzini,November
2016,129,Crystal Palace,Sunderland,0.105969791,,Bolasie,November
2016,129,Crystal Palace,Sunderland,0.105969791,,McArthur,November
2016,129,Crystal Palace,Sunderland,0.105969791,,Cabaye,November
2016,129,Crystal Palace,Sunderland,0.105969791,,Bolasie,November
2016,129,Crystal Palace,Sunderland,0.146919431,,Zaha,November
2016,129,Crystal Palace,Sunderland,0.105969791,,Cabaye,November
2016,129,Crystal Palace,Sunderland,0.105969791,,McArthur,November
2016,129,Sunderland,Crystal Palace,0.489813995,,Coates,November
2016,129,Sunderland,Crystal Palace,0.105969791,,van Aanholt,November
2016,129,Sunderland,Crystal Palace,0.338461538,,Lens,November
2016,129,Sunderland,Crystal Palace,0.338461538,1,Defoe,November
2016,133,Bournemouth,Everton,0.105969791,,Ritchie,November
2016,133,Bournemouth,Everton,0.105969791,,J King,November
2016,133,Bournemouth,Everton,0.489813995,,S Cook,November
2016,133,Bournemouth,Everton,0.105969791,,Ritchie,November
2016,133,Bournemouth,Everton,0.338461538,,Gosling,November
2016,133,Bournemouth,Everton,0.057142857,,Daniels,November
2016,133,Bournemouth,Everton,0.338461538,,Ritchie,November
2016,133,Bournemouth,Everton,0.095588235,1,A Smith,November
2016,133,Bournemouth,Everton,0.486725664,1,Stanislas,November
2016,133,Bournemouth,Everton,0.428315412,1,Stanislas,November
2016,133,Everton,Bournemouth,0.125,,Kone,November
2016,133,Everton,Bournemouth,0.428315412,,Lukaku,November
2016,133,Everton,Bournemouth,0.125,,McCarthy,November
2016,133,Everton,Bournemouth,0.486725664,1,Mori,November
2016,133,Everton,Bournemouth,0.352739726,1,Lukaku,November
2016,133,Everton,Bournemouth,0.208219178,1,Barkley,November
2016,134,Leicester,Man Utd,0.146919431,1,Vardy,November
2016,134,Leicester,Man Utd,0.103225806,,Mahrez,November
2016,134,Leicester,Man Utd,0.489813995,,Ulloa,November
2016,134,Man Utd,Leicester,0.732110092,1,Schweinsteiger,November
2016,134,Man Utd,Leicester,0.489813995,,Schweinsteiger,November
2016,135,Crystal Palace,Newcastle,0.24702381,1,McArthur,November
2016,135,Crystal Palace,Newcastle,0.197435897,1,Bolasie,November
2016,135,Crystal Palace,Newcastle,0.33273703,1,Zaha,November
2016,135,Crystal Palace,Newcastle,0.554744526,1,Bolasie,November
2016,135,Crystal Palace,Newcastle,0.095588235,,J Ward,November
2016,135,Crystal Palace,Newcastle,0.06547619,,Puncheon,November
2016,135,Crystal Palace,Newcastle,0.105969791,,Bolasie,November
2016,135,Crystal Palace,Newcastle,0.268115942,1,McArthur,November
2016,135,Newcastle,Crystal Palace,0.486725664,1,P Cisse,November
2016,135,Newcastle,Crystal Palace,0.105969791,,Anita,November
2016,136,Man CIty,Southampton,0.195592287,,Sterling,November
2016,136,Man CIty,Southampton,0.19,,Kolarov,November
2016,136,Man CIty,Southampton,0.732110092,1,De Bruyne,November
2016,136,Man CIty,Southampton,0.356466877,,Aguero,November
2016,136,Man CIty,Southampton,0.489813995,,Fernandinho,November
2016,136,Man CIty,Southampton,0.105969791,1,Delph,November
2016,136,Man CIty,Southampton,0.105969791,,Y Toure,November
2016,136,Man CIty,Southampton,0.105969791,,Y Toure,November
2016,136,Man CIty,Southampton,0.103225806,1,Kolarov,November
2016,136,Southampton,Man CIty,0.758687259,,van Dijk,November
2016,136,Southampton,Man CIty,0.428315412,,Wanyama,November
2016,136,Southampton,Man CIty,0.180232558,,Long,November
2016,136,Southampton,Man CIty,0.506276151,1,Long,November
2016,136,Southampton,Man CIty,0.195592287,,Tadic,November
2016,136,Southampton,Man CIty,0.105969791,,Tadic,November
2016,136,Southampton,Man CIty,0.215909091,,Mane,November
2016,136,Southampton,Man CIty,0.192,,Mane,November
2016,137,Stoke,Sunderland,0.732110092,,Walters,November
2016,137,Stoke,Sunderland,0.192,,Walters,November
2016,137,Stoke,Sunderland,0.105969791,,G Johnson,November
2016,137,Sunderland,Stoke,0.197435897,,S Fletcher,November
2016,137,Sunderland,Stoke,0.208219178,,M'Vila,November
2016,137,Sunderland,Stoke,0.428315412,,Coates,November
2016,137,Sunderland,Stoke,0.105969791,1,van Aanholt,November
2016,137,Sunderland,Stoke,0.208219178,1,Watmore,November
2016,139,Watford,Aston Villa,0.428315412,,Ighalo,November
2016,139,Watford,Aston Villa,0.428315412,1,Ighalo,November
2016,139,Watford,Aston Villa,0.428315412,,Capoue,November
2016,139,Watford,Aston Villa,0.486725664,1,Deeney,November
2016,139,Watford,Aston Villa,0.103225806,,Guedioura,November
2016,139,Watford,Aston Villa,0.105969791,,Guedioura,November
2016,139,Aston Villa,Watford,0.070063694,,J Ayew,November
2016,139,Aston Villa,Watford,0.105969791,,J Ayew,November
2016,139,Aston Villa,Watford,0.105969791,,Sinclair,November
2016,139,Aston Villa,Watford,0.105969791,,C Sanchez,November
2016,139,Aston Villa,Watford,0.489813995,1,Richards,November
2016,139,Aston Villa,Watford,0.251533742,1,J Ayew,November
2016,131,Arsenal,Norwich,0.192,,A Sanchez,November
2016,131,Arsenal,Norwich,0.195592287,1,Ozil,November
2016,131,Arsenal,Norwich,0.758687259,,Ozil,November
2016,131,Norwich,Arsenal,0.105969791,,R Brady,November
2016,131,Norwich,Arsenal,0.489813995,1,Grabban,November
2016,132,Tottenham,Chelsea,0.105969791,,Kane,November
2016,132,Tottenham,Chelsea,0.27027027,,Son,November
2016,132,Tottenham,Chelsea,0.105969791,,Dembele,November
2016,132,Tottenham,Chelsea,0.383802817,,Son,November
2016,132,Chelsea,Tottenham,0.197435897,,Hazard,November
2016,138,Liverpool,Swansea,0,,Ibe,November
2016,138,Liverpool,Swansea,0.828,1,Milner,November
2016,140,West Ham,Wba,0.19,1,Zarate,November
2016,140,West Ham,Wba,0.105969791,,Lanzini,November
2016,140,West Ham,Wba,0.192,,Lanzini,November
2016,140,West Ham,Wba,0.19,,Zarate,November
2016,140,West Ham,Wba,0.057142857,,Zarate,November
2016,140,West Ham,Wba,0.19,,Cresswell,November
2016,140,Wba,West Ham,0.19,,Lambert,November
2016,140,Wba,West Ham,0.732110092,,Rondon,November
2016,140,Wba,West Ham,0.428315412,,McClean,November
2016,146,Stoke,Man CIty,0.758687259,1,Arnautovic,December
2016,146,Stoke,Man CIty,0.428315412,1,Arnautovic,December
2016,146,Stoke,Man CIty,0.208219178,,Bojan,December
2016,146,Stoke,Man CIty,0.105969791,,Shaqiri,December
2016,146,Man CIty,Stoke,0.3025,,De Bruyne,December
2016,146,Man CIty,Stoke,0.170731707,,Kolarov,December
2016,146,Man CIty,Stoke,0.254098361,,Sterling,December
2016,146,Man CIty,Stoke,0.105969791,,Delph,December
2016,141,Southampton,Aston Villa,0.489813995,,Fonte,December
2016,141,Southampton,Aston Villa,0.105969791,,Ward-Prowse,December
2016,141,Southampton,Aston Villa,0.352739726,,Pelle,December
2016,141,Southampton,Aston Villa,0.105969791,,Juanmi,December
2016,141,Southampton,Aston Villa,0.758687259,1,Romeu,December
2016,141,Aston Villa,Southampton,0.105969791,,I Gueye,December
2016,141,Aston Villa,Southampton,0.758687259,1,Lescott,December
2016,147,Watford,Norwich,0.197435897,,Ighalo,December
2016,147,Watford,Norwich,0.254098361,,Ighalo,December
2016,147,Watford,Norwich,0.103225806,,Ighalo,December
2016,147,Watford,Norwich,0.352739726,,Ighalo,December
2016,147,Watford,Norwich,0.489813995,,Ighalo,December
2016,147,Watford,Norwich,0.428315412,1,Ighalo,December
2016,147,Norwich,Watford,0.105969791,,Dorrans,December
2016,147,Watford,Norwich,0.828,1,Deeney,December
2016,144,Swansea,Leicester,0.24702381,,Gomis,December
2016,144,Swansea,Leicester,0.251748252,,A Ayew,December
2016,144,Leicester,Swansea,0.732110092,1,Mahrez,December
2016,144,Leicester,Swansea,0.24702381,,Vardy,December
2016,144,Leicester,Swansea,0.352739726,1,Mahrez,December
2016,144,Leicester,Swansea,0.428315412,,Mahrez,December
2016,144,Leicester,Swansea,0.3025,1,Mahrez,December
2016,148,Arsenal,Sunderland,0.195592287,1,J Campbell,December
2016,148,Arsenal,Sunderland,0.489813995,1,Giroud,December
2016,148,Arsenal,Sunderland,0.428315412,,Giroud,December
2016,148,Arsenal,Sunderland,0.428315412,,Ramsey,December
2016,148,Arsenal,Sunderland,0.338680927,,Ramsey,December
2016,148,Arsenal,Sunderland,0.105969791,,Chambers,December
2016,148,Arsenal,Sunderland,0.489813995,1,Ramsey,December
2016,148,Sunderland,Arsenal,0.180232558,,Borini,December
2016,148,Sunderland,Arsenal,0.105969791,,S Fletcher,December
2016,148,Sunderland,Arsenal,0.506276151,,S Fletcher,December
2016,148,Sunderland,Arsenal,0.192,,Watmore,December
2016,149,Wba,Tottenham,0.486725664,1,McClean,December
2016,149,Wba,Tottenham,0.338461538,,McClean,December
2016,149,Wba,Tottenham,0.758687259,,J Olsson,December
2016,149,Wba,Tottenham,0.105969791,,Rondon,December
2016,149,Tottenham,Wba,0.489813995,1,Dele Alli,December
2016,149,Tottenham,Wba,0.428315412,,Lamela,December
2016,149,Tottenham,Wba,0.105969791,,Dembele,December
2016,150,Man Utd,West Ham,0.489813995,,Fellaini,December
2016,150,West Ham,Man Utd,0.3025,,Moses,December
2016,150,West Ham,Man Utd,0.105969791,,Zarate,December
2016,142,Chelsea,Bournemouth,0.070063694,,Hazard,December
2016,142,Chelsea,Bournemouth,0.180232558,,Hazard,December
2016,142,Chelsea,Bournemouth,0.251748252,,Pedro,December
2016,142,Chelsea,Bournemouth,0.197435897,,Oscar,December
2016,142,Chelsea,Bournemouth,0.307692308,,Pedro,December
2016,142,Chelsea,Bournemouth,0.251748252,,D Costa,December
2016,142,Bournemouth,Chelsea,0.195592287,,Stanislas,December
2016,142,Bournemouth,Chelsea,0.192,,J King,December
2016,142,Bournemouth,Chelsea,0.035714286,,J King,December
2016,142,Bournemouth,Chelsea,0.732110092,1,G Murray,December
2016,142,Bournemouth,Chelsea,0.254098361,,Gosling,December
2016,145,Newcastle,Liverpool,0.338680927,1,Wijnaldum,December
2016,145,Liverpool,Newcastle,0.338680927,,Lovren,December
2016,143,Everton,Crystal Palace,0.33273703,,Barry,December
2016,143,Everton,Crystal Palace,0.24702381,,Cleverley,December
2016,143,Everton,Crystal Palace,0.24702381,,Cleverley,December
2016,143,Everton,Crystal Palace,0.732110092,1,Lukaku,December
2016,143,Crystal Palace,Everton,0.180232558,,Wickham,December
2016,143,Crystal Palace,Everton,0.506276151,,Wickham,December
2016,143,Crystal Palace,Everton,0.195592287,,Bolasie,December
2016,143,Crystal Palace,Everton,0.338680927,,Puncheon,December
2016,143,Crystal Palace,Everton,0.489813995,1,Dann,December
2016,153,Everton,Norwich,0.732110092,1,Lukaku,December
2016,153,Everton,Norwich,0.195592287,,Kone,December
2016,153,Everton,Norwich,0.383802817,,Barry,December
2016,153,Norwich,Everton,0.383802817,,Bennett,December
2016,153,Norwich,Everton,0.758687259,1,Hoolahan,December
2016,154,Man Utd,Bournemouth,0.489813995,,Fellaini,December
2016,154,Man Utd,Bournemouth,0.338461538,,McNair,December
2016,154,Man Utd,Bournemouth,0.383802817,,Memphis,December
2016,154,Man Utd,Bournemouth,0.758687259,1,Fellaini,December
2016,154,Man Utd,Bournemouth,0.338461538,,Fellaini,December
2016,154,Bournemouth,Man Utd,0.105969791,1,Stanislas,December
2016,154,Bournemouth,Man Utd,0.105969791,,Stanislas,December
2016,154,Bournemouth,Man Utd,0.25,,Ritchie,December
2016,154,Bournemouth,Man Utd,0.208219178,,Francis,December
2016,154,Bournemouth,Man Utd,0.486725664,1,J King,December
2016,156,Southampton,Crystal Palace,0.428315412,,S Davis,December
2016,156,Southampton,Crystal Palace,0.105969791,,Romeu,December
2016,156,Southampton,Crystal Palace,0.3025,,Long,December
2016,156,Crystal Palace,Southampton,0.070063694,,Cabaye,December
2016,156,Crystal Palace,Southampton,0.428315412,,Wickham,December
2016,156,Crystal Palace,Southampton,0.732110092,1,Cabaye,December
2016,156,Crystal Palace,Southampton,0.06547619,,Wickham,December
2016,156,Crystal Palace,Southampton,0.352739726,,Bolasie,December
2016,157,West Ham,Stoke,0.105969791,,Kouyate,December
2016,157,West Ham,Stoke,0.105969791,,Antonio,December
2016,157,West Ham,Stoke,0.486725664,,Collins,December
2016,157,West Ham,Stoke,0.251748252,,Carroll,December
2016,157,West Ham,Stoke,0.27027027,,Antonio,December
2016,157,West Ham,Stoke,0.486725664,,Carroll,December
2016,157,West Ham,Stoke,0.489813995,,E Valencia,December
2016,157,West Ham,Stoke,0.19,,E Valencia,December
2016,157,West Ham,Stoke,0.554744526,,Kouyate,December
2016,157,Stoke,West Ham,0.208219178,,Arnautovic,December
2016,157,Stoke,West Ham,0.33273703,,Mame Diouf,December
2016,157,Stoke,West Ham,0.356466877,,Mame Diouf,December
2016,158,Man CIty,Swansea,0.338461538,,Bony,December
2016,158,Man CIty,Swansea,0.489813995,1,Bony,December
2016,158,Man CIty,Swansea,0.105969791,,Y Toure,December
2016,158,Man CIty,Swansea,0.19,,Y Toure,December
2016,158,Man CIty,Swansea,0.3025,1,Iheanacho,December
2016,158,Swansea,Man CIty,0.3025,,Routledge,December
2016,158,Swansea,Man CIty,0.33273703,,Sigurdsson,December
2016,158,Swansea,Man CIty,0.254098361,,Sigurdsson,December
2016,158,Swansea,Man CIty,0.105969791,,Sigurdsson,December
2016,158,Swansea,Man CIty,0.489813995,,Ki,December
2016,158,Swansea,Man CIty,0.208219178,1,Gomis,December
2016,158,Swansea,Man CIty,0.105969791,,Sigurdsson,December
2016,159,Sunderland,Watford,0.105969791,,Rodwell,December
2016,159,Sunderland,Watford,0.338680927,,Defoe,December
2016,159,Watford,Sunderland,0.554744526,1,Ighalo,December
2016,159,Watford,Sunderland,0.035714286,,Ighalo,December
2016,159,Watford,Sunderland,0.554744526,,Ighalo,December
2016,159,Watford,Sunderland,0.383802817,,Abdi,December
2016,159,Watford,Sunderland,0.105969791,,Capoue,December
2016,159,Watford,Sunderland,0.251748252,,Ighalo,December
2016,159,Watford,Sunderland,0.105969791,,Guedioura,December
2016,159,Watford,Sunderland,0.27027027,,Ighalo,December
2016,151,Arsenal,Aston Villa,0.828,1,Giroud,December
2016,151,Arsenal,Aston Villa,0.338461538,1,Ramsey,December
2016,151,Arsenal,Aston Villa,0.33273703,,Oxlade,December
2016,151,Arsenal,Aston Villa,0.356466877,,Bellerin,December
2016,151,Aston Villa,Arsenal,0.180232558,,Sinclair,December
2016,151,Aston Villa,Arsenal,0.105969791,,C Sanchez,December
2016,155,Newcastle,Tottenham,0.356466877,,P Cisse,December
2016,155,Newcastle,Tottenham,0.732110092,,Mbemba,December
2016,155,Newcastle,Tottenham,0.732110092,1,Mitrovic,December
2016,155,Newcastle,Tottenham,0.2,1,Perez,December
2016,155,Tottenham,Newcastle,0.105969791,,Kane,December
2016,155,Tottenham,Newcastle,0.181818182,,Lamela,December
2016,155,Tottenham,Newcastle,0.33273703,,Lamela,December
